instrument,direction,entry_date,entry,exit_date,exit,notional_frac,pnl_frac,R,hold_days,exit_reason,cost_frac
GBPUSD=X,SHORT,2018-09-24,1.30804443359375,2018-09-26,1.3179919719696045,0.6323363965234559,-0.004896750103308592,-1.5546699606941252,2,signal_flip,8.78992651266471e-05
SPY,LONG,2018-09-24,291.0199890136719,2018-10-15,274.3999938964844,0.6804963269338503,-0.039155340580808724,-12.43143524122263,21,resize,0.0002925611915438164
EFA,LONG,2018-09-25,68.66000366210938,2018-09-28,67.98999786376953,0.4558995822760407,-0.004921941734269509,-1.5626680555712493,3,signal_flip,0.00047313096681204974
EURUSD=X,SHORT,2018-09-25,1.175295352935791,2018-09-26,1.1763184070587158,0.7453410813447222,-0.0007849636845282516,-0.24921824369744563,1,signal_flip,0.00013616994570325283
EURUSD=X,LONG,2018-09-26,1.1763184070587158,2018-09-28,1.1637378931045532,0.7451556253879991,-0.008115459297144184,-2.5765784490372656,2,signal_flip,0.00014615380386668366
GBPUSD=X,LONG,2018-09-26,1.3179919719696045,2018-09-28,1.3078734874725342,0.6303283908450968,-0.004999067958828205,-1.5871548727404852,2,signal_flip,0.00015991249622081128
USDJPY=X,LONG,2018-09-26,112.96900177001953,2018-10-11,112.09200286865234,0.7593497115950208,-0.0061734344488552275,-1.9600046744196034,15,signal_flip,0.0002784645687278287
EFA,SHORT,2018-09-28,67.98999786376953,2018-10-29,61.2599983215332,0.4595871878201027,0.045031095168268497,14.296929489614488,31,resize,0.0004612075354970161
EURUSD=X,SHORT,2018-09-28,1.1637378931045532,2019-04-01,1.1223849058151245,0.7244170908133898,0.02397717176689045,7.612516036544555,185,resize,0.0017647164419174388
GBPUSD=X,SHORT,2018-09-28,1.3078734874725342,2018-10-10,1.3157029151916504,0.6265384707510026,-0.003988708875579698,-1.2663758084423946,12,signal_flip,0.00023801149010835673
