date,weekday,stmt_ret,stmt_abs_ret,presser_ret,presser_abs_ret
2016-04-29,Friday,0.0008522035549063389,0.0008522035549063389,-0.0006324802958060927,0.0006324802958060927
2016-05-02,Monday,0.00019269679159839015,0.00019269679159839015,-0.00014440433212992154,0.00014440433212992154
2016-05-03,Tuesday,3.00329393527754e-05,3.00329393527754e-05,4.84683986041734e-05,4.84683986041734e-05
2016-05-04,Wednesday,-0.0005130084279957314,0.0005130084279957314,4.878048780465605e-07,4.878048780465605e-07
2016-05-05,Thursday,0.00045925346882946805,0.00045925346882946805,-0.00014644862094215227,0.00014644862094215227
2016-05-06,Friday,0.000876594915749429,0.000876594915749429,-0.00019459985405023694,0.00019459985405023694
2016-05-09,Monday,-0.00017000194287930537,0.00017000194287930537,0.0,0.0
2016-05-10,Tuesday,-0.00014422383539258732,0.00014422383539258732,-9.613997981061662e-05,9.613997981061662e-05
2016-05-11,Wednesday,-0.00028958926589117695,0.00028958926589117695,-0.0004346986089645011,0.0004346986089645011
2016-05-12,Thursday,0.00033931168201650763,0.00033931168201650763,-0.0007735821689310862,0.0007735821689310862
2016-05-13,Friday,0.0005971895528391613,0.0005971895528391613,-5.762000097653264e-05,5.762000097653264e-05
2016-05-16,Monday,0.00118555079722249,0.00118555079722249,9.653907419027163e-05,9.653907419027163e-05
2016-05-17,Tuesday,4.87186982365273e-05,4.87186982365273e-05,-0.0006841616576258591,0.0006841616576258591
2016-05-18,Wednesday,-0.004662004662004615,0.004662004662004615,0.0007354743809757647,0.0007354743809757647
2016-05-19,Thursday,-0.0001473115639577527,0.0001473115639577527,-0.0009797677950325046,0.0009797677950325046
2016-05-20,Friday,0.0001460493646852079,0.0001460493646852079,-0.000243001555209843,0.000243001555209843
2016-05-23,Monday,5.595290225279825e-05,5.595290225279825e-05,-9.091408521721966e-05,9.091408521721966e-05
2016-05-24,Tuesday,-0.00014446691707603598,0.00014446691707603598,0.00019261328068576056,0.00019261328068576056
2016-05-25,Wednesday,-0.000667875202747914,0.000667875202747914,0.00033409698358144446,0.00033409698358144446
2016-05-26,Thursday,0.0001433075379764226,0.0001433075379764226,0.0002349121466769244,0.0002349121466769244
2016-05-27,Friday,-0.0003338579672819142,0.0003338579672819142,2.3824839777919493e-05,2.3824839777919493e-05
2016-05-31,Tuesday,-0.0017637525026218404,0.0017637525026218404,-1.1934455967810287e-05,1.1934455967810287e-05
2016-06-01,Wednesday,-0.000500107165821384,0.000500107165821384,-0.00039958139092377554,0.00039958139092377554
2016-06-02,Thursday,0.0008555539711962989,0.0008555539711962989,-0.0001899876508026921,0.0001899876508026921
2016-06-03,Friday,-9.517917479651139e-05,9.517917479651139e-05,0.0005232115677320515,0.0005232115677320515
2016-06-06,Monday,0.00030701532380184027,0.00030701532380184027,-0.00030701650804143554,0.00030701650804143554
2016-06-07,Tuesday,0.00014190750082487824,0.00014190750082487824,-6.502685891995874e-05,6.502685891995874e-05
2016-06-08,Wednesday,-7.070802300357393e-05,7.070802300357393e-05,0.0,0.0
2016-06-09,Thursday,-0.0002597770640468955,0.0002597770640468955,0.0005241783150737866,0.0005241783150737866
2016-06-10,Friday,-0.0003813882532417434,0.0003813882532417434,-0.000286232229749106,0.000286232229749106
2016-06-13,Monday,-0.0001965660720264495,0.0001965660720264495,0.0010041600918089255,0.0010041600918089255
2016-06-14,Tuesday,4.825789016504878e-05,4.825789016504878e-05,-0.0010832410572432227,0.0010832410572432227
2016-06-15,Wednesday,0.0008141372539629543,0.0008141372539629543,0.0008155041734625446,0.0008155041734625446
2016-06-16,Thursday,0.001496933700323444,0.001496933700323444,-4.816027740162099e-06,4.816027740162099e-06
2016-06-17,Friday,-0.00012682971223199058,0.00012682971223199058,0.0008416775504280771,0.0008416775504280771
2016-06-20,Monday,-0.00031125050877489624,0.00031125050877489624,0.00016784558206439648,0.00016784558206439648
2016-06-21,Tuesday,-0.00019203533450151689,0.00019203533450151689,0.00023975065931414186,0.00023975065931414186
2016-06-22,Wednesday,4.793174519490684e-05,4.793174519490684e-05,-0.00045535157935094883,0.00045535157935094883
2016-06-23,Thursday,-4.763265694951446e-05,4.763265694951446e-05,0.0001428639459022385,0.0001428639459022385
2016-06-24,Friday,0.0008064121988171635,0.0008064121988171635,-0.0016712327424390772,0.0016712327424390772
2016-06-27,Monday,0.0003509827517047537,0.0003509827517047537,-0.0007268170426065756,0.0007268170426065756
2016-06-28,Tuesday,-0.0002727498140342455,0.0002727498140342455,0.0015373171336474645,0.0015373171336474645
2016-06-29,Wednesday,0.0006303030303029811,0.0006303030303029811,0.0003147471128006618,0.0003147471128006618
2016-06-30,Thursday,0.0005254083049954783,0.0005254083049954783,-0.0006223371152280777,0.0006223371152280777
2016-07-01,Friday,0.0001429796968830388,0.0001429796968830388,-0.0005243588521308684,0.0005243588521308684
2016-07-05,Tuesday,0.0006734978592388696,0.0006734978592388696,0.0004085458172116141,0.0004085458172116141
2016-07-06,Wednesday,0.00021523891519592553,0.00021523891519592553,0.000741325298323714,0.000741325298323714
2016-07-07,Thursday,0.00045406748876786196,0.00045406748876786196,-0.0009812368370667457,0.0009812368370667457
2016-07-08,Friday,-0.0001647834274952631,0.0001647834274952631,0.0006818555876890731,0.0006818555876890731
2016-07-11,Monday,-0.00018712574850299202,0.00018712574850299202,0.0003274241077693141,0.0003274241077693141
2016-07-12,Tuesday,0.0001628058424039125,0.0001628058424039125,-0.00013943112102621225,0.00013943112102621225
2016-07-13,Wednesday,-0.00043828598043782474,0.00043828598043782474,-0.000371989212312851,0.000371989212312851
2016-07-14,Thursday,0.000271522690910464,0.000271522690910464,-0.0002776492364645611,0.0002776492364645611
2016-07-15,Friday,0.0002549778632854327,0.0002549778632854327,0.00018549434242265406,0.00018549434242265406
2016-07-18,Monday,-0.0001062650157087619,0.0001062650157087619,-6.929526713328471e-05,6.929526713328471e-05
2016-07-19,Tuesday,0.000533147890588781,0.000533147890588781,0.0,0.0
2016-07-20,Wednesday,0.00011509334069925714,0.00011509334069925714,-0.00041428834468792974,0.00041428834468792974
2016-07-21,Thursday,2.3128874086397744e-05,2.3128874086397744e-05,0.00013883746760456894,0.00013883746760456894
2016-07-22,Friday,-0.00025339783460032184,0.00025339783460032184,-0.00023031391787009525,0.00023031391787009525
2016-07-25,Monday,0.0003651997041420607,0.0003651997041420607,0.0002265791177287202,0.0002265791177287202
2016-07-26,Tuesday,0.00016188339770129012,0.00016188339770129012,0.00018487705675718225,0.00018487705675718225
2016-07-27,Wednesday,-0.0009480207177211541,0.0009480207177211541,0.0005548884470931714,0.0005548884470931714
2016-07-28,Thursday,-0.00018464663250705726,0.00018464663250705726,0.00030006462930476374,0.00030006462930476374
2016-07-29,Friday,-0.0001840773124713868,0.0001840773124713868,-0.0007323243939463264,0.0007323243939463264
2016-08-01,Monday,9.219138932436977e-05,9.219138932436977e-05,9.228497600588526e-05,9.228497600588526e-05
2016-08-02,Tuesday,-0.00025599851055413403,0.00025599851055413403,-0.00025549310168626604,0.00025549310168626604
2016-08-03,Wednesday,-8.10706514512427e-05,8.10706514512427e-05,0.00046375736214798735,0.00046375736214798735
2016-08-04,Thursday,0.00027731558513566235,0.00027731558513566235,0.0,0.0
2016-08-05,Friday,-2.292421255345456e-05,2.292421255345456e-05,0.0003669724770642979,0.0003669724770642979
2016-08-08,Monday,-0.00017701955928550728,0.00017701955928550728,0.0002525368474217693,0.0002525368474217693
2016-08-09,Tuesday,-0.00016046213093712236,0.00016046213093712236,-0.0007798880631250116,0.0007798880631250116
2016-08-10,Wednesday,0.0003125114893929304,0.0003125114893929304,-0.00036810380527319,0.00036810380527319
2016-08-11,Thursday,0.0003657811714141701,0.0003657811714141701,-0.00018278194114418334,0.00018278194114418334
2016-08-12,Friday,-0.00018337688534353358,0.00018337688534353358,0.00010996815505515123,0.00010996815505515123
2016-08-15,Monday,-8.661955778443975e-05,8.661955778443975e-05,0.00013679266791299938,0.00013679266791299938
2016-08-16,Tuesday,0.00036882617062228285,0.00036882617062228285,-0.00018329705579100963,0.00018329705579100963
2016-08-17,Wednesday,0.0009184423218222548,0.0009184423218222548,-0.0002749896878867508,0.0002749896878867508
2016-08-18,Thursday,4.574565416293197e-05,4.574565416293197e-05,-0.0002744488152959246,0.0002744488152959246
2016-08-19,Friday,0.00013741297178460066,0.00013741297178460066,0.00022893772893772812,0.00022893772893772812
2016-08-22,Monday,0.0005951290972350254,0.0005951290972350254,0.000366552119129393,0.000366552119129393
2016-08-23,Tuesday,-0.0004333941605839664,0.0004333941605839664,-5.0182481751814834e-05,5.0182481751814834e-05
2016-08-24,Wednesday,-0.0008695652173913437,0.0008695652173913437,-4.5840018336074095e-05,4.5840018336074095e-05
2016-08-25,Thursday,0.00016087516087504028,0.00016087516087504028,0.0002759635728084575,0.0002759635728084575
2016-08-26,Friday,-9.227220299889982e-05,9.227220299889982e-05,0.0001155268022181577,0.0001155268022181577
2016-08-29,Monday,0.0,0.0,6.867502975915762e-05,6.867502975915762e-05
2016-08-30,Tuesday,-0.0005970423440800898,0.0005970423440800898,-0.00022987448852918035,0.00022987448852918035
2016-08-31,Wednesday,0.00036883356385430943,0.00036883356385430943,-0.0003683580440188017,0.0003683580440188017
2016-09-01,Thursday,-0.0009672961768770749,0.0009672961768770749,-0.00032243205895898797,0.00032243205895898797
2016-09-02,Friday,0.00011475786091352802,0.00011475786091352802,-9.169685021326313e-05,9.169685021326313e-05
2016-09-06,Tuesday,-3.658514277360414e-05,3.658514277360414e-05,0.00020575661278887658,0.00020575661278887658
2016-09-07,Wednesday,0.0,0.0,-0.00027414785707757794,0.00027414785707757794
2016-09-08,Thursday,-0.00019683237205903037,0.00019683237205903037,4.576659038901809e-05,4.576659038901809e-05
2016-09-09,Friday,-0.0013279903080006816,0.0013279903080006816,-0.00020973643121813268,0.00020973643121813268
2016-09-12,Monday,0.0016241299303945134,0.0016241299303945134,9.257544899088366e-05,9.257544899088366e-05
2016-09-13,Tuesday,-0.00023451057642709383,0.00023451057642709383,7.047216349542751e-05,7.047216349542751e-05
2016-09-14,Wednesday,-0.0007497656982192735,0.0007497656982192735,-0.00023451057642709383,0.00023451057642709383
2016-09-15,Thursday,-9.287206872521381e-05,9.287206872521381e-05,-0.00018088214832345795,0.00018088214832345795
2016-09-16,Friday,-7.049534730718676e-05,7.049534730718676e-05,0.0003754458419371609,0.0003754458419371609
2016-09-19,Monday,0.0005348194633072456,0.0005348194633072456,0.00035076232344977143,0.00035076232344977143
2016-09-20,Tuesday,0.0002800635870581214,0.0002800635870581214,0.0005144273488284501,0.0005144273488284501
2016-09-21,Wednesday,0.0018234524032167965,0.0018234524032167965,0.0006542973314016542,0.0006542973314016542
2016-09-22,Thursday,9.205136466139408e-05,9.205136466139408e-05,-0.0004610632117663105,0.0004610632117663105
2016-09-23,Friday,0.0003704732796148136,0.0003704732796148136,0.00013876040703042491,0.00013876040703042491
2016-09-26,Monday,0.00023332866675995767,0.00023332866675995767,-0.000397341357265768,0.000397341357265768
2016-09-27,Tuesday,0.00013923051932973607,0.00013923051932973607,0.0,0.0
2016-09-28,Wednesday,-0.00020876342464803965,0.00020876342464803965,-4.621712806762712e-05,4.621712806762712e-05
2016-09-29,Thursday,0.0006532897806812432,0.0006532897806812432,-0.00011606044427936446,0.00011606044427936446
2016-09-30,Friday,4.615100609184353e-05,4.615100609184353e-05,0.00011529769865781248,0.00011529769865781248
2016-10-03,Monday,0.0007887533058041907,0.0007887533058041907,0.00024816025122165186,0.00024816025122165186
2016-10-04,Tuesday,0.0006527719494568984,0.0006527719494568984,0.0008396697299062339,0.0008396697299062339
2016-10-05,Wednesday,-0.0003236410778775234,0.0003236410778775234,4.6324176587786425e-05,4.6324176587786425e-05
2016-10-06,Thursday,0.00027433977722868264,0.00027433977722868264,0.00011579166763153736,0.00011579166763153736
2016-10-07,Friday,-0.0002318880988894101,0.0002318880988894101,0.0009058602188001252,0.0009058602188001252
2016-10-10,Monday,-0.00011559891799406419,0.00011559891799406419,0.00027700702922683895,0.00027700702922683895
2016-10-11,Tuesday,0.00046481055448599484,0.00046481055448599484,-0.00046981442330273904,0.00046981442330273904
2016-10-12,Wednesday,-0.0007242821429406243,0.0007242821429406243,0.0005142109199700595,0.0005142109199700595
2016-10-13,Thursday,0.0004924606617733307,0.0004924606617733307,0.00013601613432756565,0.00013601613432756565
2016-10-14,Friday,-0.00036530877958773633,0.00036530877958773633,-0.0006083863721452198,0.0006083863721452198
2016-10-17,Monday,0.0006361173283073729,0.0006361173283073729,-0.0005880277549100699,0.0005880277549100699
2016-10-18,Tuesday,0.0002570033410433936,0.0002570033410433936,-0.00025684731594544097,0.00025684731594544097
2016-10-19,Wednesday,0.00028995641330453736,0.00028995641330453736,-0.00023266657341358687,0.00023266657341358687
2016-10-20,Thursday,0.0004911017048243593,0.0004911017048243593,-0.00035001651947130785,0.00035001651947130785
2016-10-21,Friday,-0.00030401534108182027,0.00030401534108182027,-0.00011128578095032093,0.00011128578095032093
2016-10-24,Monday,6.983565342899567e-05,6.983565342899567e-05,-6.980477930051965e-05,6.980477930051965e-05
2016-10-25,Tuesday,4.663744053745589e-05,4.663744053745589e-05,-0.0002099370188942684,0.0002099370188942684
2016-10-26,Wednesday,-0.0006560142448807094,0.0006560142448807094,2.3420849240007868e-05,2.3420849240007868e-05
2016-10-27,Thursday,0.0002807674309779351,0.0002807674309779351,-0.0007016887308790576,0.0007016887308790576
2016-10-28,Friday,0.0007551800632463745,0.0007551800632463745,0.0012233567025832226,0.0012233567025832226
2016-10-31,Monday,0.0002350894515363855,0.0002350894515363855,0.00047072114479385085,0.00047072114479385085
2016-11-01,Tuesday,4.3749108374235846e-05,4.3749108374235846e-05,0.000522739153162588,0.000522739153162588
2016-11-02,Wednesday,-0.00047623583198397323,0.00047623583198397323,0.00019033117624656093,0.00019033117624656093
2016-11-03,Thursday,0.0007648914810212126,0.0007648914810212126,-0.00047169585892137267,0.00047169585892137267
2016-11-04,Friday,-0.000357628209713301,0.000357628209713301,-0.0008347643579468267,0.0008347643579468267
2016-11-07,Monday,-7.045892244816887e-05,7.045892244816887e-05,-0.00014095094906974026,0.00014095094906974026
2016-11-08,Tuesday,-0.00023327423719332607,0.00023327423719332607,-0.0007942069609905289,0.0007942069609905289
2016-11-09,Wednesday,0.0002084925985126329,0.0002084925985126329,0.0012492481376948916,0.0012492481376948916
2016-11-10,Thursday,0.0001608197210927198,0.0001608197210927198,-0.0010323262978801928,0.0010323262978801928
2016-11-11,Friday,-2.313743637205601e-05,2.313743637205601e-05,0.00032396908409304537,0.00032396908409304537
2016-11-14,Monday,-0.0003235946745562268,0.0003235946745562268,3.374744062645263e-05,3.374744062645263e-05
2016-11-15,Tuesday,-0.0002759889604415644,0.0002759889604415644,0.0005514959327175273,0.0005514959327175273
2016-11-16,Wednesday,0.0002985554509336019,0.0002985554509336019,0.00018368846436445097,0.00018368846436445097
2016-11-17,Thursday,-0.0003657811714142811,0.0003657811714142811,-0.0001371742112482588,0.0001371742112482588
2016-11-18,Friday,-9.149967975119466e-05,9.149967975119466e-05,-0.00011304880733509215,0.00011304880733509215
2016-11-21,Monday,-0.00013641944431808106,0.00013641944431808106,0.0001209915851716481,0.0001209915851716481
2016-11-22,Tuesday,-0.0003406922867266182,0.0003406922867266182,0.0002044014444368969,0.0002044014444368969
2016-11-23,Wednesday,0.0005445634416407774,0.0005445634416407774,0.0001813894431343943,0.0001813894431343943
2016-11-25,Friday,-4.5134500812338274e-05,4.5134500812338274e-05,0.00027072147272488856,0.00027072147272488856
2016-11-28,Monday,0.00020354162426206024,0.00020354162426206024,9.050388035380941e-05,9.050388035380941e-05
2016-11-29,Tuesday,4.518344478587899e-05,4.518344478587899e-05,0.0001220184564214577,0.0001220184564214577
2016-11-30,Wednesday,-0.0009041795700626132,0.0009041795700626132,-0.0009511731135066759,0.0009511731135066759
2016-12-01,Thursday,0.0010036479708162016,0.0010036479708162016,0.0005923900660744774,0.0005923900660744774
2016-12-02,Friday,-0.00018230709630373543,0.00018230709630373543,9.112862805848998e-05,9.112862805848998e-05
2016-12-05,Monday,-0.0006340579710145677,0.0006340579710145677,-4.577384998860623e-05,4.577384998860623e-05
2016-12-06,Tuesday,4.471544715434206e-05,4.471544715434206e-05,0.00013547687861281688,0.00013547687861281688
2016-12-07,Wednesday,-0.0009824498727281084,0.0009824498727281084,0.00013404825737262094,0.00013404825737262094
2016-12-08,Thursday,-0.0002659102995921092,0.0002659102995921092,-0.0002663706992230841,0.0002663706992230841
2016-12-09,Friday,0.0003098441926345785,0.0003098441926345785,0.0005423233575350128,0.0005423233575350128
2016-12-12,Monday,0.0001770342339950659,0.0001770342339950659,-0.00011059010882064069,0.00011059010882064069
2016-12-13,Tuesday,-0.0003069502302127658,0.0003069502302127658,0.0003298780329781259,0.0003298780329781259
2016-12-14,Wednesday,0.0010152364473834385,0.0010152364473834385,0.0019438922023415905,0.0019438922023415905
2016-12-15,Thursday,0.0007284929027131515,0.0007284929027131515,0.0001317935381495161,0.0001317935381495161
2016-12-16,Friday,-0.00020004000800166732,0.00020004000800166732,0.00019295749599868017,0.00019295749599868017
2016-12-19,Monday,-8.857788210281381e-05,8.857788210281381e-05,-0.0005758582502768395,0.0005758582502768395
2016-12-20,Tuesday,-0.0003092829054920365,0.0003092829054920365,-0.001061148693460634,0.001061148693460634
2016-12-21,Wednesday,0.00022117043393654612,0.00022117043393654612,-8.843296781047005e-05,8.843296781047005e-05
2016-12-22,Thursday,0.00024395653138165052,0.00024395653138165052,-0.00017743867275876735,0.00017743867275876735
2016-12-23,Friday,2.2179834094915307e-05,2.2179834094915307e-05,8.871540099364417e-05,8.871540099364417e-05
2016-12-27,Tuesday,-0.00022083830219510325,0.00022083830219510325,-8.831581736290506e-05,8.831581736290506e-05
2016-12-28,Wednesday,0.00037843372957557797,0.00037843372957557797,0.0002226973098164997,0.0002226973098164997
2016-12-29,Thursday,0.0008921800419325887,0.0008921800419325887,-0.0006241084165476973,0.0006241084165476973
2016-12-30,Friday,-0.00017902698831862018,0.00017902698831862018,0.0002240444504189032,0.0002240444504189032
2017-01-03,Tuesday,0.0006026516673363069,0.0006026516673363069,-0.0002677376171351664,0.0002677376171351664
2017-01-04,Wednesday,-0.00015462437321900335,0.00015462437321900335,0.00022069209039554671,0.00022069209039554671
2017-01-05,Thursday,0.000575170338908082,0.000575170338908082,-0.0003095017022592961,0.0003095017022592961
2017-01-06,Friday,0.00030766526019676554,0.00030766526019676554,0.00019779785059670374,0.00019779785059670374
2017-01-09,Monday,0.0001322926313005457,0.0001322926313005457,-0.0006617841701226368,0.0006617841701226368
2017-01-10,Tuesday,-0.0003971581130577384,0.0003971581130577384,0.00048571554731324795,0.00048571554731324795
2017-01-11,Wednesday,-0.00017672528055134862,0.00017672528055134862,0.0004857798975446137,0.0004857798975446137
2017-01-12,Thursday,0.0001767877662866013,0.0001767877662866013,0.000839296757664032,0.000839296757664032
2017-01-13,Friday,-4.405286343611703e-05,4.405286343611703e-05,0.0006175834840531635,0.0006175834840531635
2017-01-17,Tuesday,4.413062665498124e-05,4.413062665498124e-05,-5.88001237896707e-05,5.88001237896707e-05
