date,weekday,rth_high,rth_low,rth_close,rth_range,am_range,pm_range,prev_close,true_range,atr20_prior,atr20_prior_rth,expansion,expansion_rth,expansion_am,expansion_pm,orb_outcome,orb_R
2016-02-19,Friday,192.18,190.45,192.02,1.7300000000000182,1.7300000000000182,0.710000000000008,192.04,1.7300000000000182,3.901000000000002,3.266250000000002,0.4434760317867258,0.5296593953310423,0.4434760317867258,0.18200461420148875,stopped,-1.0
2016-02-22,Monday,194.95,193.79,194.79,1.1599999999999966,1.0800000000000125,0.75,192.02,2.9299999999999784,3.637500000000003,3.0290000000000035,0.3189003436426105,0.3829646748101668,0.2969072164948486,0.20618556701030913,held_to_close,0.20481927710841558
2016-02-23,Tuesday,194.32,192.18,192.37,2.1399999999999864,1.8499999999999943,0.9199999999999875,194.79,2.609999999999985,3.5725000000000007,2.8755000000000024,0.5990202939118225,0.744218396800551,0.5178446466060165,0.2575227431770433,held_to_close,2.6792452830188385
2016-02-24,Wednesday,193.53,189.32,193.22,4.210000000000008,1.75,2.9499999999999886,192.37,4.210000000000008,3.499000000000001,2.888500000000002,1.2032009145470153,1.457503894755065,0.5001428979708487,0.8430980280079988,stopped,-1.0
2016-02-25,Thursday,195.54,192.83,195.53,2.7099999999999795,1.4299999999999784,2.194999999999993,193.22,2.7099999999999795,3.5555000000000008,2.962000000000002,0.7621994093657655,0.9149223497636657,0.40219378427787317,0.6173533961468127,stopped,-1.0
2016-02-26,Friday,196.68,194.9,195.12,1.7800000000000011,1.1599999999999966,1.3599999999999852,195.53,1.7800000000000011,3.5474999999999994,2.9720000000000013,0.5017618040873859,0.5989232839838494,0.3269908386187447,0.38336856941507697,held_to_close,1.644067796610158
2016-02-29,Monday,196.23,193.44,193.48,2.789999999999992,1.5199999999999818,2.5900000000000034,195.12,2.789999999999992,3.4114999999999993,2.836000000000001,0.817822072402167,0.9837799717912521,0.4455518100542231,0.7591968342371402,stopped,-1.0
2016-03-01,Tuesday,198.18,194.4542,198.18,3.725800000000021,2.5658000000000243,1.25,193.48,4.700000000000017,3.3989999999999996,2.8235000000000015,1.096145925272145,1.3195679121657584,0.754869079140931,0.36775522212415424,held_to_close,3.5117461855170164
2016-03-02,Wednesday,199.06,197.25,199.0,1.8100000000000023,1.2199999999999989,1.509999999999991,198.18,1.8100000000000023,3.4034999999999997,2.816290000000002,0.5318054943440583,0.642689495755054,0.3584545320993092,0.44366093727045425,stopped,-1.0
2016-03-03,Thursday,199.795,198.11,199.76,1.6849999999999739,0.8899999999999864,1.5249999999999773,199.0,1.6849999999999739,3.3569999999999993,2.7697900000000018,0.5019362526064862,0.6083493694467713,0.2651176645814675,0.4542746499850991,stopped,-1.0
2016-03-04,Friday,201.35,199.03,200.38,2.319999999999993,1.9499999999999886,1.6399999999999864,199.76,2.319999999999993,3.111749999999998,2.6200400000000004,0.745561179400657,0.8854826643868006,0.6266570257893436,0.5270346268177031,held_to_close,0.20535714285713288
2016-03-07,Monday,201.07,199.25,200.6,1.8199999999999932,1.7299999999999898,1.5900000000000034,200.38,1.8199999999999932,3.0882499999999977,2.59654,0.5893305269974887,0.700932779776161,0.5601878086294798,0.5148546911681388,held_to_close,1.2131147540983018
2016-03-08,Tuesday,199.92,198.21,198.36,1.7099999999999795,1.0800000000000125,1.7099999999999795,200.6,2.3899999999999864,2.9617499999999963,2.4935399999999985,0.5773613573056408,0.6857720349382728,0.36464927829830807,0.5773613573056408,stopped,-1.0
2016-03-09,Wednesday,199.79,198.43,199.42,1.3599999999999852,1.3599999999999852,0.8999999999999773,198.36,1.4299999999999784,2.823749999999997,2.413039999999998,0.481629039397959,0.5636044160063598,0.481629039397959,0.3187250996015859,stopped,-1.0
2016-03-10,Thursday,201.07,197.38,199.54,3.6899999999999977,3.0600000000000023,2.450000000000017,199.42,3.6899999999999977,2.708249999999995,2.2940399999999967,1.3625034616449754,1.608515980540881,1.1298809194129078,0.9046432197913861,stopped,-1.0
2016-03-11,Friday,202.81,201.12,202.73,1.6899999999999977,1.210000000000008,0.9900000000000091,199.54,3.2700000000000102,2.7317499999999955,2.3175399999999966,0.6186510478630917,0.729221502109996,0.4429395076416253,0.3624050517067853,held_to_close,1.9272727272727912
2016-03-14,Monday,203.04,201.77,202.495,1.2699999999999818,0.7562999999999818,1.0300000000000011,202.73,1.2699999999999818,2.6852499999999964,2.251539999999997,0.47295410110789815,0.5640583778213949,0.2816497532818109,0.383576948142632,stopped,-1.0
2016-03-15,Tuesday,202.2,201.05,202.17,1.1499999999999773,0.7800000000000011,0.8599999999999852,202.495,1.4449999999999932,2.5692499999999954,2.180539999999996,0.4476014401089732,0.5273922973208376,0.30359054198696217,0.3347280334727982,stopped,-1.0
2016-03-16,Wednesday,203.82,201.55,203.4,2.269999999999982,0.9000000000000057,2.269999999999982,202.17,2.269999999999982,2.4844999999999944,2.130539999999995,0.9136647212718805,1.06545758352342,0.3622459247333499,0.9136647212718805,stopped,-1.0
2016-03-17,Thursday,205.23,202.77,204.65,2.4599999999999795,1.3499999999999943,1.3349999999999795,203.4,2.4599999999999795,2.4204999999999943,2.128539999999994,1.0163189423672734,1.1557217623347396,0.5577360049576523,0.5515389382358945,stopped,-1.0
2016-03-18,Friday,204.78,203.8,204.44,0.9799999999999898,0.8199999999999932,0.8899999999999864,204.65,0.9799999999999898,2.4659999999999926,2.174039999999992,0.3974047039740441,0.45077367481738756,0.33252230332522126,0.3609083536090791,stopped,-1.0
2016-03-21,Monday,204.94,203.8,204.68,1.1399999999999864,0.8599999999999852,0.7800000000000011,204.44,1.1399999999999864,2.428499999999991,2.136539999999991,0.46942557134032964,0.5335729731247677,0.35412806259007135,0.32118591723286144,stopped,-1.0
2016-03-22,Tuesday,205.23,203.57,204.59,1.6599999999999966,1.210000000000008,0.9199999999999875,204.68,1.6599999999999966,2.3389999999999915,2.1355399999999904,0.7097050021376667,0.7773209586334154,0.5173150919196291,0.3933304831124373,held_to_close,0.545454545454569
2016-03-23,Wednesday,204.33,203.01,203.24,1.3200000000000216,0.9699999999999989,1.0700000000000216,204.59,1.5800000000000125,2.291499999999992,2.111539999999991,0.5760418939559355,0.6251361565492614,0.42330351298276336,0.4669430504036768,stopped,-1.0
2016-03-24,Thursday,203.16,201.74,203.14,1.4199999999999875,0.9099999999999966,1.1699999999999875,203.24,1.5,2.159999999999992,1.9670399999999915,0.657407407407404,0.7218968602570327,0.4212962962962962,0.5416666666666629,held_to_close,1.4999999999999492
2016-03-28,Monday,203.86,202.705,203.26,1.1550000000000011,0.9949999999999761,0.8200000000000216,203.14,1.1550000000000011,2.0994999999999933,1.902539999999992,0.5501309835675183,0.60708316250907,0.4739223624672443,0.39056918313885414,stopped,-1.0
2016-03-29,Tuesday,205.21,202.4,205.15,2.8100000000000023,0.8799999999999955,2.1500000000000057,203.26,2.8100000000000023,2.0682499999999933,1.871289999999992,1.3586365284661,1.5016379075397264,0.4254804786655377,1.0395261694669469,held_to_close,5.111111111111265
2016-03-30,Wednesday,206.87,205.59,206.07,1.2800000000000011,0.9699999999999989,0.9000000000000057,205.15,1.7199999999999989,2.069249999999994,1.8722899999999925,0.6185816116950609,0.6836547757024853,0.4687688776126624,0.43494019572309206,stopped,-1.0
2016-03-31,Thursday,206.41,205.33,205.55,1.079999999999984,0.5,1.079999999999984,206.07,1.079999999999984,1.920249999999993,1.7499999999999916,0.5624267673479953,0.617142857142851,0.2603827626611128,0.5624267673479953,stopped,-1.0
2016-04-01,Friday,207.14,203.98,206.89,3.1599999999999966,2.180000000000007,1.6399999999999864,205.55,3.1599999999999966,1.883749999999992,1.7134999999999905,1.677504976775055,1.844178581850023,1.1572660915726694,0.8706038487060349,held_to_close,4.105263157894537
2016-04-04,Monday,207.07,205.89,206.27,1.1800000000000068,0.9050000000000011,0.9800000000000182,206.89,1.1800000000000068,1.9574999999999931,1.7872499999999918,0.6028097062579877,0.6602322003077422,0.4623243933588783,0.5006385696040979,stopped,-1.0
2016-04-05,Tuesday,205.26,203.89,204.19,1.3700000000000045,1.0999999999999943,1.1500000000000057,206.27,2.380000000000024,1.9004999999999939,1.7302499999999923,0.7208629308076869,0.7917930934836068,0.5787950539331743,0.6051039200210521,stopped,-1.0
2016-04-06,Wednesday,206.49,203.98,206.43,2.5100000000000193,1.6899999999999977,1.460000000000008,204.19,2.5100000000000193,1.9284999999999954,1.707749999999993,1.3015296862846903,1.4697701654223567,0.8763287529167756,0.7570650764843202,held_to_close,2.7121212121212572
2016-04-07,Thursday,205.56,203.09,203.94,2.469999999999999,1.3799999999999955,1.6800000000000068,206.43,3.3400000000000034,1.934499999999997,1.747749999999995,1.276815714654951,1.4132456014876302,0.7133626260015495,0.8684414577410232,stopped,-1.0
2016-04-08,Friday,205.85,203.87,204.53,1.9799999999999898,1.4099999999999966,1.1999999999999886,203.94,1.9799999999999898,2.0299999999999985,1.8032499999999956,0.9753694581280745,1.0980174684597226,0.6945812807881762,0.5911330049261032,stopped,-1.0
2016-04-11,Monday,206.07,203.91,203.98,2.1599999999999966,1.4399999999999977,1.6400000000000148,204.53,2.1599999999999966,1.944499999999998,1.7177499999999952,1.1108254049884283,1.2574588851695547,0.7405502699922856,0.8434044741578897,stopped,-1.0
2016-04-12,Tuesday,206.25,203.7,205.94,2.5500000000000114,1.8700000000000045,1.085000000000008,203.98,2.5500000000000114,1.8889999999999971,1.741249999999995,1.3499205929063076,1.4644651830581585,0.9899417681312903,0.5743779777660188,stopped,-1.0
2016-04-13,Wednesday,208.1,206.84,208.02,1.259999999999991,0.960000000000008,0.9499999999999886,205.94,2.1599999999999966,1.9529999999999987,1.8052499999999967,0.6451612903225764,0.6979642708766062,0.49155145929339916,0.4864311315924164,stopped,-1.0
2016-04-14,Thursday,208.6,207.6,208.01,1.0,0.7750000000000057,0.6999999999999886,208.02,1.0,1.988749999999999,1.8107499999999974,0.5028284098051543,0.5522573519259983,0.3896920175989974,0.35197988686360226,held_to_close,-0.25454545454547617
2016-04-15,Friday,208.11,207.4,207.81,0.710000000000008,0.5300000000000011,0.5999999999999943,208.01,0.710000000000008,1.9252499999999997,1.7472499999999982,0.3687832748993679,0.4063528401774266,0.2752889235164271,0.31164783794312134,held_to_close,0.0
2016-04-18,Monday,209.28,207.0,209.28,2.280000000000001,1.8400000000000034,0.5999999999999943,207.81,2.280000000000001,1.837750000000001,1.6597499999999996,1.2406475309481702,1.3737008585630377,1.0012243232213316,0.3264861923547784,held_to_close,1.6206896551724015
2016-04-19,Tuesday,210.2,208.94,209.87,1.259999999999991,0.8999999999999773,0.960000000000008,209.28,1.259999999999991,1.9027500000000017,1.7247500000000002,0.6621994481671212,0.730540658066381,0.4729996058336494,0.504532912889243,stopped,-1.0
2016-04-20,Wednesday,210.92,209.39,210.06,1.5300000000000011,1.0800000000000125,0.9199999999999875,209.87,1.5300000000000011,1.908750000000002,1.7307500000000005,0.8015717092337915,0.8840098223313596,0.5658153241650354,0.48199083169612916,stopped,-1.0
2016-04-21,Thursday,210.25,208.65,208.96,1.5999999999999943,0.9099999999999966,1.049999999999983,210.06,1.5999999999999943,1.9022500000000022,1.7242500000000007,0.8411092127743423,0.9279396839205415,0.47838086476540703,0.5519779208831551,held_to_close,0.7671232876712467
2016-04-22,Friday,209.29,207.91,208.99,1.3799999999999955,1.3799999999999955,1.0700000000000216,208.96,1.3799999999999955,1.9032500000000012,1.7382499999999994,0.7250755287009035,0.7939019128433746,0.7250755287009035,0.562196243268105,stopped,-1.0
2016-04-25,Monday,208.62,207.54,208.61,1.0800000000000125,1.0300000000000011,0.9050000000000011,208.99,1.450000000000017,1.897250000000001,1.7362499999999996,0.569244959810258,0.6220302375810008,0.5428910264857033,0.4770061931743316,stopped,-1.0
2016-04-26,Tuesday,209.52,208.36,208.97,1.1599999999999966,1.1599999999999966,0.75,208.61,1.1599999999999966,1.912000000000002,1.7325000000000004,0.6066945606694537,0.6695526695526675,0.6066945606694537,0.392259414225941,stopped,-1.0
2016-04-27,Wednesday,209.81,208.05,209.34,1.759999999999991,1.0300000000000011,1.6100000000000136,208.97,1.759999999999991,1.8295000000000017,1.65,0.962011478546045,1.0666666666666613,0.5629953539218366,0.8800218638972463,stopped,-1.0
2016-04-28,Thursday,209.76,206.96,207.48,2.799999999999983,1.5699999999999932,2.75,209.34,2.799999999999983,1.8315000000000012,1.6739999999999995,1.5288015288015184,1.672640382317792,0.857220857220853,1.5015015015015005,stopped,-1.0
2016-04-29,Friday,207.13,205.03,206.33,2.0999999999999943,2.069999999999993,1.7800000000000011,207.48,2.4499999999999886,1.917500000000001,1.7599999999999993,1.0951760104302442,1.1931818181818155,1.0795306388526686,0.9282920469361148,held_to_close,-0.22330097087380382
2016-05-02,Monday,208.18,206.41,207.98,1.7700000000000102,0.960000000000008,1.4011000000000138,206.33,1.8499999999999943,1.8820000000000008,1.7069999999999994,0.9404888416578159,1.036906854130059,0.510095642933054,0.7444739638682323,held_to_close,1.5322580645160995
2016-05-03,Tuesday,206.8,205.28,206.15,1.5200000000000102,1.3599999999999852,1.210000000000008,207.98,2.6999999999999886,1.9155000000000002,1.7364999999999995,0.7935264943878936,0.8753239274402596,0.7099973897154712,0.6316888540850993,stopped,-1.0
2016-05-04,Wednesday,205.85,204.42,204.99,1.4300000000000068,1.2299999999999898,0.910000000000025,206.15,1.7300000000000182,1.9314999999999984,1.7439999999999998,0.7403572353093492,0.819954128440371,0.6368107688325088,0.4711364224695965,stopped,-1.0
2016-05-05,Thursday,205.98,204.47,204.98,1.509999999999991,0.9299999999999784,1.2700000000000102,204.99,1.509999999999991,1.8924999999999983,1.689999999999999,0.7978863936591769,0.8934911242603502,0.49141347424041176,0.6710700132100457,stopped,-1.0
2016-05-06,Friday,205.77,203.88,205.7,1.8900000000000148,1.289999999999992,1.5500000000000114,204.98,1.8900000000000148,1.8009999999999977,1.6419999999999988,1.049416990560809,1.1510353227771108,0.7162687395891136,0.8606329816768536,stopped,-1.0
2016-05-09,Monday,206.4,205.36,205.89,1.039999999999992,1.0299999999999727,0.8799999999999955,205.7,1.039999999999992,1.7964999999999989,1.6375,0.5789034233231243,0.635114503816789,0.5733370442526988,0.48984135819649094,stopped,-1.0
2016-05-10,Tuesday,208.46,206.64,208.43,1.8200000000000216,1.1300000000000239,0.75,205.89,2.5700000000000216,1.7404999999999986,1.5814999999999997,1.0456765297328487,1.150806196648765,0.649238724504467,0.430910657856938,held_to_close,1.3246753246753205
2016-05-11,Wednesday,208.54,206.5,206.56,2.039999999999992,1.1500000000000057,1.2700000000000102,208.43,2.039999999999992,1.7414999999999992,1.5450000000000004,1.1714039621016326,1.3203883495145576,0.6603502727533771,0.729256388171123,held_to_close,1.1758241758241728
2016-05-12,Thursday,207.4899,205.37,206.56,2.1199000000000012,1.9899000000000058,1.8100000000000023,206.56,2.1199000000000012,1.735499999999999,1.5840000000000003,1.2214923653125915,1.3383207070707075,1.1465859982713955,1.0429271103428426,held_to_close,0.06897344522359143
2016-05-13,Friday,206.86,204.38,204.76,2.480000000000018,1.1900000000000261,2.009999999999991,206.56,2.480000000000018,1.791494999999999,1.6399950000000003,1.3843186835575982,1.512199732316268,0.6642496909006315,1.1219679653027177,held_to_close,1.8378378378378337
2016-05-16,Monday,207.34,204.89,206.78,2.450000000000017,1.740000000000009,1.0600000000000023,204.76,2.5800000000000125,1.8799949999999996,1.728495000000001,1.3031949553057416,1.4174180428638878,0.9255343764212189,0.5638312867853386,held_to_close,1.3048780487804452
2016-05-17,Tuesday,206.8,204.23,204.88,2.5700000000000216,1.0400000000000205,2.219999999999999,206.78,2.5700000000000216,1.8949950000000002,1.7369950000000016,1.3562041060794467,1.4795667229900025,0.548814112966008,1.1715070488312627,held_to_close,1.1573033707864988
2016-05-18,Wednesday,206.3,203.63,204.96,2.670000000000016,1.5999999999999943,2.670000000000016,204.88,2.670000000000016,1.9604950000000017,1.8024950000000033,1.361900948484956,1.4812801145079522,0.8161204185677561,1.361900948484956,stopped,-1.0
2016-05-19,Thursday,204.54,202.78,204.22,1.759999999999991,1.759999999999991,1.3899999999999864,204.96,2.180000000000007,2.0174950000000025,1.859495000000004,0.8723689525872375,0.9464935372238092,0.8723689525872375,0.6889732068728719,held_to_close,-0.7762237762237776
2016-05-20,Friday,206.1,204.86,205.46,1.2399999999999807,1.2399999999999807,0.8799999999999955,204.22,1.8799999999999955,2.046495000000003,1.867495000000004,0.6059140139604441,0.663991068249167,0.6059140139604441,0.43000349377838415,held_to_close,-0.361702127659579
2016-05-23,Monday,205.84,204.985,205.15,0.8549999999999898,0.6999000000000137,0.7549999999999955,205.46,0.8549999999999898,2.071495000000003,1.8604950000000031,0.41274538437215075,0.4595551183959045,0.33787192341763445,0.36447107041049787,stopped,-1.0
2016-05-24,Tuesday,208.24,206.14,207.85,2.1000000000000227,1.6950000000000216,0.6899999999999977,205.15,3.0900000000000034,2.0417450000000015,1.849245000000002,1.0285319665286417,1.135598582124067,0.8301722301266908,0.33794621757369175,held_to_close,0.7999999999999761
2016-05-25,Wednesday,209.77,208.62,209.22,1.1500000000000057,1.0900000000000034,0.6400000000000148,207.85,1.920000000000016,2.138245000000002,1.8962450000000033,0.5378242437138889,0.6064617177632656,0.5097638483896851,0.29931088345816975,held_to_close,-0.09090909090909483
2016-05-26,Thursday,209.71,208.97,209.3264,0.7400000000000091,0.7400000000000091,0.539999999999992,209.22,0.7400000000000091,2.146245000000003,1.865745000000004,0.34478822315253294,0.3966244047284101,0.34478822315253294,0.2516022168950848,held_to_close,-0.4520000000000115
2016-05-27,Friday,210.21,209.47,210.2,0.7400000000000091,0.6299999999999955,0.6899999999999977,209.3264,0.8836000000000013,2.0432450000000046,1.7627450000000053,0.36216900078062464,0.41979980087874696,0.3083330682321474,0.3376981223494961,held_to_close,1.0277777777776724
2016-05-31,Tuesday,210.69,209.18,209.9,1.509999999999991,0.9099999999999966,1.0900000000000034,210.2,1.509999999999991,1.9649250000000051,1.694745000000006,0.7684771683397519,0.890989499895256,0.46312200211203697,0.5547285519803558,stopped,-1.0
2016-06-01,Wednesday,210.48,208.89,210.27,1.5900000000000034,1.160000000000025,0.789999999999992,209.9,1.5900000000000034,1.947925000000005,1.6817450000000052,0.8162531924997108,0.9454465451064213,0.5955054737733856,0.40555976231117213,held_to_close,2.9428571428569548
2016-06-02,Thursday,210.91,209.2399,210.91,1.6700999999999908,0.950099999999992,1.1299999999999955,210.27,1.6700999999999908,1.8924250000000058,1.6852450000000048,0.8825184617620173,0.9910131761257183,0.5020542425723551,0.5971174551171075,held_to_close,1.4923145799134663
2016-06-03,Friday,210.69,208.86,210.3,1.829999999999984,1.509999999999991,0.9699999999999989,210.91,2.049999999999983,1.8894300000000044,1.697250000000004,0.9685460694495058,1.0782147591692326,0.7991828223326545,0.513382342822966,stopped,-1.0
2016-06-06,Monday,211.77,210.51,211.35,1.2600000000000193,0.8892999999999915,1.2600000000000193,210.3,1.4699999999999989,1.916430000000004,1.7132500000000035,0.6574724879072111,0.7354443309499588,0.46403990753640345,0.6574724879072111,stopped,-1.0
2016-06-07,Tuesday,212.34,211.5,211.67,0.8400000000000034,0.710000000000008,0.8000000000000114,211.35,0.9900000000000091,1.8954300000000033,1.6817500000000039,0.4431712065336108,0.4994797086368375,0.3745851864748404,0.4220678157463003,held_to_close,-0.48484848484854226
2016-06-08,Wednesday,212.52,211.6899,212.34,0.8301000000000158,0.7300999999999931,0.5400000000000205,211.67,0.8500000000000227,1.892930000000004,1.6717500000000043,0.4385265170925571,0.4965455361148579,0.3856983617988999,0.28527203858569483,stopped,-1.0
2016-06-09,Thursday,212.22,211.19,212.01,1.0300000000000011,0.5600000000000023,1.0300000000000011,212.34,1.1500000000000057,1.8069300000000041,1.622255000000004,0.5700276159010027,0.6349186780130119,0.3099179270918082,0.5700276159010027,stopped,-1.0
2016-06-10,Friday,210.86,209.43,210.06,1.4300000000000068,0.7600000000000193,1.1800000000000068,212.01,2.579999999999984,1.7624300000000048,1.5717550000000045,0.8113797427415573,0.9098110074407288,0.4312228003381792,0.6695301373671598,stopped,-1.0
2016-06-13,Monday,210.37,208.35,208.44,2.0200000000000102,1.3000000000000114,1.3799999999999955,210.06,2.0200000000000102,1.7854350000000039,1.5372600000000047,1.1313769473545696,1.3140262545047707,0.7281138770103692,0.7729208848263827,stopped,-1.0
2016-06-14,Tuesday,208.74,206.9199,208.08,1.8200999999999965,1.8000000000000114,1.2900999999999954,208.44,1.8200999999999965,1.7624350000000035,1.5142600000000044,1.032718937152288,1.201973241055031,1.0213142612351704,0.7319986268997114,held_to_close,-0.17500000000001598
2016-06-15,Wednesday,209.36,207.53,207.75,1.8300000000000125,0.6099999999999852,1.8300000000000125,208.08,1.8300000000000125,1.7244400000000026,1.4827650000000034,1.061214075294014,1.234180736664278,0.35373802509799374,1.061214075294014,stopped,-1.0
2016-06-16,Thursday,208.57,205.59,208.42,2.9799999999999898,1.3599999999999852,2.4399999999999977,207.75,2.9799999999999898,1.6874400000000023,1.4457650000000029,1.7659887166358423,2.061192517456145,0.8059545820888347,1.4459773384535122,stopped,-1.0
2016-06-17,Friday,207.2,205.75,206.58,1.4499999999999886,1.4499999999999886,0.9850000000000136,208.42,2.6699999999999875,1.702940000000001,1.4612650000000016,0.8514686365931787,0.9922909260127267,0.8514686365931787,0.5784114531339994,held_to_close,-0.03125000000001665
2016-06-20,Monday,209.61,207.75,207.86,1.8600000000000136,0.8800000000000239,1.3100000000000023,206.58,3.030000000000001,1.72744,1.4457650000000015,1.076737831704727,1.2865161350565353,0.509424350483967,0.7583476126522497,stopped,-1.0
2016-06-21,Tuesday,208.92,207.78,208.39,1.1399999999999864,0.8499999999999943,0.9199999999999875,207.86,1.1399999999999864,1.7849400000000002,1.4767650000000032,0.6386769303169777,0.7719576235893889,0.4762064831310824,0.5154234876242269,stopped,-1.0
2016-06-22,Wednesday,209.5,207.93,208.05,1.5699999999999932,0.9300000000000068,1.2099999999999795,208.39,1.5699999999999932,1.79919,1.491015000000003,0.8726148989267354,1.0529739808117222,0.5168992713387729,0.6725248584084946,stopped,-1.0
2016-06-23,Thursday,210.85,209.27,210.83,1.579999999999984,1.009999999999991,1.049999999999983,208.05,2.799999999999983,1.7231899999999996,1.4645150000000016,0.9169041138818033,1.078855457267411,0.5861222500130521,0.6093350123898021,held_to_close,1.2572710172190034
2016-06-24,Friday,206.905,202.72,203.22,4.185000000000002,3.5250000000000057,2.740000000000009,210.83,8.110000000000014,1.767189999999998,1.4860150000000005,2.368166411082004,2.816256901848232,1.9946921383665648,1.5504841018792614,stopped,-1.0
2016-06-27,Monday,201.6,198.65,199.59,2.9499999999999886,2.9499999999999886,1.5200000000000102,203.22,4.569999999999993,2.135689999999998,1.658265,1.381286609948069,1.7789677765616403,1.381286609948069,0.7117137786851142,held_to_close,0.5112781954887331
2016-06-28,Tuesday,203.2,201.12,203.1725,2.079999999999984,1.1800000000000068,1.8499999999999943,199.59,3.609999999999985,2.3200099999999977,1.768764999999999,0.8965478597074953,1.175961758628187,0.5086184973340666,0.7974103559898432,stopped,-1.0
2016-06-29,Wednesday,206.93,204.72,206.67,2.210000000000008,1.5250000000000057,1.045500000000004,203.1725,3.757499999999993,2.4250099999999977,1.7972649999999988,0.9113364480971254,1.2296461567993644,0.6288633861303694,0.4311322427536402,held_to_close,2.7499999999999045
2016-06-30,Thursday,209.54,206.56,209.5,2.9799999999999898,1.6500000000000057,1.5600000000000023,206.67,2.9799999999999898,2.533384999999997,1.828264999999999,1.176291799311985,1.6299606457488338,0.651302506330466,0.6157769150760758,held_to_close,2.7692307692307607
2016-07-01,Friday,210.49,209.29,209.83,1.200000000000017,1.200000000000017,0.6800000000000068,209.5,1.200000000000017,2.5988799999999967,1.893759999999999,0.4617373637874848,0.63366002027713,0.4617373637874848,0.26165117281290695,held_to_close,-0.3720930232558001
2016-07-05,Tuesday,209.08,207.71,208.43,1.3700000000000045,1.160000000000025,1.0900000000000034,209.83,2.1200000000000045,2.5563799999999985,1.8622600000000005,0.5359140659839324,0.7356652669337279,0.4537666544097613,0.42638418388502647,held_to_close,-0.26136363636364995
2016-07-06,Wednesday,209.8,207.06,209.75,2.740000000000009,1.7199999999999989,1.0800000000000125,208.43,2.740000000000009,2.5888799999999987,1.8677599999999999,1.0583727326102448,1.4669979012292849,0.6643799635363554,0.4171688143135306,stopped,-1.0
2016-07-07,Thursday,210.6495,208.63,209.53,2.0194999999999936,1.2494999999999834,1.1599999999999966,209.75,2.0194999999999936,2.676379999999999,1.96276,0.7545640006277115,1.0289082720251042,0.46686195532771274,0.43342126304934164,held_to_close,0.4361770365619117
2016-07-08,Friday,212.94,210.7785,212.65,2.1614999999999895,1.4814999999999827,0.9300000000000068,209.53,3.4099999999999966,2.7348549999999974,2.022229999999999,0.7903526878024582,1.0688695153370242,0.5417106208555789,0.3400545915597016,held_to_close,1.6303583977512228
2016-07-11,Monday,214.07,212.95,213.41,1.1200000000000045,0.9300000000000068,0.7099999999999795,212.65,1.4199999999999875,2.847854999999997,2.0788049999999982,0.39327844992108296,0.5387710728038491,0.32656157002375746,0.2493104459321069,stopped,-1.0
