date,weekday,r_impulse,abs_r_impulse,r_continuation
2016-03-04,Friday,-0.0003975550365252767,0.0003975550365252767,-2.4857071836970057e-05
2016-03-07,Monday,0.0,0.0,-0.0007989819343248161
2016-03-08,Tuesday,-0.000563457878393181,0.000563457878393181,0.0008769731896767219
2016-03-09,Wednesday,-0.00015045135406221988,0.00015045135406221988,0.00010031096398832595
2016-03-10,Thursday,0.00015146160448331614,0.00015146160448331614,0.00045482079757697136
2016-03-11,Friday,0.00019779459031799007,0.00019779459031799007,6.82269207608055e-05
2016-03-14,Monday,-0.0003949057162603298,0.0003949057162603298,-0.0001481481481481195
2016-03-15,Tuesday,0.0001604773905188317,0.0001604773905188317,-0.0004704950102766281
2016-03-16,Wednesday,0.003171928433364668,0.003171928433364668,0.001975991700834845
2016-03-17,Thursday,-0.00014544389672499491,0.00014544389672499491,0.0
2016-03-18,Friday,0.00012247097437900756,0.00012247097437900756,0.0
2016-03-21,Monday,3.6642116448604156e-05,3.6642116448604156e-05,-0.00014705163906392205
2016-03-22,Tuesday,0.00014144961467166262,0.00014144961467166262,0.00021945866861727836
2016-03-23,Wednesday,-4.4156825418584233e-05,4.4156825418584233e-05,0.0006869479882236629
2016-03-24,Thursday,4.937296336526842e-05,4.937296336526842e-05,-0.00059247556038311
2016-03-28,Monday,-4.911832604737043e-05,4.911832604737043e-05,0.0009337393781621017
2016-03-29,Tuesday,-0.00014683569086193504,0.00014683569086193504,0.0016154298022323932
2016-03-30,Wednesday,0.0001941936110303466,0.0001941936110303466,0.0004853662088044608
2016-03-31,Thursday,-0.00026722378777577216,0.00026722378777577216,-0.00019440124416791882
2016-04-01,Friday,-0.00019387359441636054,0.00019387359441636054,0.0006685088229589908
2016-04-04,Monday,-0.0002908808842778665,0.0002908808842778665,-4.849425343100844e-05
2016-04-05,Tuesday,0.00014667057788209092,0.00014667057788209092,-0.00012220755731540134
2016-04-06,Wednesday,-0.000826607021297221,0.000826607021297221,0.00026765292714969746
2016-04-07,Thursday,-0.0004170141784820558,0.0004170141784820558,-0.000539877300613556
2016-04-08,Friday,-0.00019572432643499837,0.00019572432643499837,-0.0006834602616677676
2016-04-11,Monday,0.00034136350336488874,0.00034136350336488874,-0.0010724906157071334
2016-04-12,Tuesday,-0.00019449576971697358,0.00019449576971697358,0.00033654313782705003
2016-04-13,Wednesday,-0.0002408013870158765,0.0002408013870158765,-0.000337186897880537
2016-04-14,Thursday,-4.805843906197094e-05,4.805843906197094e-05,-0.00014418917619918314
2016-04-15,Friday,0.00014453651956070068,0.00014453651956070068,0.00014451563177408921
2016-04-18,Monday,-0.00023929169657799232,0.00023929169657799232,-0.0003350885591191233
2016-04-19,Tuesday,9.538344143456001e-05,9.538344143456001e-05,-0.0001669011230062134
