date,weekday,r_impulse,abs_r_impulse,r_continuation
2016-04-20,Wednesday,-4.759638267481936e-05,4.759638267481936e-05,-0.00038078918558714925
2016-04-21,Thursday,-0.0003326047705027868,0.0003326047705027868,0.00014260588486947334
2016-04-22,Friday,0.00019158005651620513,0.00019158005651620513,-9.577626664103445e-05
2016-04-25,Monday,4.79846449135124e-05,4.79846449135124e-05,0.00038384032242588795
2016-04-26,Tuesday,-0.00023905144387059707,0.00023905144387059707,-0.00028693032375304295
2016-04-27,Wednesday,0.0,0.0,0.0
2016-04-28,Thursday,0.0,0.0,-0.00033631209762652325
2016-04-29,Friday,-9.640877319827545e-05,9.640877319827545e-05,-0.00024103355187043984
2016-05-02,Monday,-9.665571235251136e-05,9.665571235251136e-05,-0.0003383767583505781
2016-05-03,Tuesday,0.0,0.0,-0.00029061319383905104
2016-05-04,Wednesday,-0.0001464843749999778,0.0001464843749999778,0.0005371618322100868
2016-05-05,Thursday,-0.0005828638041577294,0.0005828638041577294,4.860267314699129e-05
2016-05-06,Friday,-0.001174053419430443,0.001174053419430443,-0.0005877167205406986
2016-05-09,Monday,4.853662088044608e-05,4.853662088044608e-05,9.70968055151733e-05
2016-05-10,Tuesday,0.00024193158174878882,0.00024193158174878882,0.0
2016-05-11,Wednesday,0.0,0.0,9.613073780334602e-05
2016-05-12,Thursday,-0.00014448779078168883,0.00014448779078168883,-0.00028904518739769625
2016-05-13,Friday,0.0008254831504321825,0.0008254831504321825,-0.0003881422541361923
2016-05-16,Monday,-0.00048759081378901836,0.00048759081378901836,-0.00019513146982785834
2016-05-17,Tuesday,-0.00043575094412706683,0.00043575094412706683,-0.00043591979075852105
2016-05-18,Wednesday,9.782821365678096e-05,9.782821365678096e-05,-0.0005380025432848434
2016-05-19,Thursday,-0.00019574259848298414,0.00019574259848298414,-0.0004894762604015224
2016-05-20,Friday,-0.00014632718759144403,0.00014632718759144403,-0.00014635574202359614
2016-05-23,Monday,-0.0003407652614155765,0.0003407652614155765,0.0005355664832757956
2016-05-24,Tuesday,4.8477797168766656e-05,4.8477797168766656e-05,-9.693679720812476e-05
2016-05-25,Wednesday,0.0,0.0,0.00028723251472073663
2016-05-26,Thursday,-0.0002862732000572521,0.0002862732000572521,-0.00042955326460480947
2016-05-27,Friday,4.7687172150867596e-05,4.7687172150867596e-05,
2016-05-31,Tuesday,-0.00023738308882870207,0.00023738308882870207,-0.0001424636717637373
2016-06-01,Wednesday,0.0,0.0,0.00028649190660368085
2016-06-02,Thursday,-0.0005234605501094336,0.0005234605501094336,0.00023804989525810782
2016-06-03,Friday,-0.00042775665399241714,0.00042775665399241714,-0.0002377103736808106
2016-06-06,Monday,-9.483617051531112e-05,9.483617051531112e-05,4.741583688949724e-05
2016-06-07,Tuesday,-0.00018891985075331075,0.00018891985075331075,
2016-06-08,Wednesday,0.0,0.0,0.00023597149464360534
2016-06-09,Thursday,-4.7279088459140084e-05,4.7279088459140084e-05,0.0002836611195158323
2016-06-10,Friday,-0.00014238253440912452,0.00014238253440912452,-0.00018984337921212902
2016-06-13,Monday,-9.546083719147447e-05,9.546083719147447e-05,0.00042955326460480947
2016-06-14,Tuesday,0.00043335901386742925,0.00043335901386742925,0.0006738220147277652
2016-06-15,Wednesday,4.7963931123717884e-05,4.7963931123717884e-05,-0.0003357153134141422
2016-06-16,Thursday,0.00024191987613697563,0.00024191987613697563,-0.0002418379685611427
2016-06-17,Friday,4.824159390226512e-05,4.824159390226512e-05,-0.0004823926676316148
2016-06-20,Monday,0.0,0.0,9.575792396820937e-05
2016-06-21,Tuesday,-0.0010065184049078413,0.0010065184049078413,-0.00023987718288243087
2016-06-22,Wednesday,4.794553387355016e-05,4.794553387355016e-05,0.0
2016-06-23,Thursday,-0.00019047619047618536,0.00019047619047618536,
2016-06-24,Friday,-0.00044087391006164545,0.00044087391006164545,0.0023523646165155565
2016-06-27,Monday,-0.00044771664511000786,0.00044771664511000786,4.976857612093433e-05
2016-06-28,Tuesday,0.0,0.0,-4.968450340347985e-05
2016-06-29,Wednesday,-9.774215619207105e-05,9.774215619207105e-05,0.00019554165037138915
2016-06-30,Thursday,0.00014494154024546901,0.00014494154024546901,0.0003864547606395874
2016-07-01,Friday,9.54836245583568e-05,9.54836245583568e-05,-0.000143198090692076
2016-07-05,Tuesday,-0.0001916259461531844,0.0001916259461531844,-9.583592888984249e-05
2016-07-06,Wednesday,-0.0001445852812184123,0.0001445852812184123,0.00019280825219314401
2016-07-07,Thursday,0.000190821486499404,0.000190821486499404,-4.769627015166478e-05
2016-07-08,Friday,0.0023284546664132932,0.0023284546664132932,-0.0005213023079474466
2016-07-11,Monday,0.00018763486255735096,0.00018763486255735096,4.689771608124005e-05
2016-07-12,Tuesday,0.00032653822829686874,0.00032653822829686874,0.00013989927252389123
2016-07-13,Wednesday,4.644681839294229e-05,4.644681839294229e-05,0.0
2016-07-14,Thursday,-9.233184063528466e-05,9.233184063528466e-05,-0.0003232062055592566
2016-07-15,Friday,0.0009712330034223893,0.0009712330034223893,-0.0004158004158002493
2016-07-18,Monday,-4.625346901010463e-05,4.625346901010463e-05,-0.00027750797835435215
2016-07-19,Tuesday,-9.261403102556187e-05,9.261403102556187e-05,-4.631344942562787e-05
2016-07-20,Wednesday,0.0,0.0,-0.00023060603265379065
2016-07-21,Thursday,0.00013830620994892406,0.00013830620994892406,4.609569466218488e-05
2016-07-22,Friday,0.0001385489308640686,0.0001385489308640686,
2016-07-25,Monday,-9.207255317189578e-05,9.207255317189578e-05,4.603627658594789e-05
2016-07-26,Tuesday,-4.6157396722867894e-05,4.6157396722867894e-05,
2016-07-27,Wednesday,-0.00023025558369793586,0.00023025558369793586,
2016-07-28,Thursday,0.0,0.0,0.00018492834026817562
2016-07-29,Friday,0.0,0.0,-0.00018485996857375842
2016-08-01,Monday,0.0,0.0,0.00027593818984539276
2016-08-02,Tuesday,4.6193643754799396e-05,4.6193643754799396e-05,
2016-08-03,Wednesday,0.0,0.0,-0.00013927576601668878
2016-08-04,Thursday,0.0006012950971323594,0.0006012950971323594,0.00023111768512529274
2016-08-05,Friday,0.0013391207979311925,0.0013391207979311925,0.000691818097961372
2016-08-08,Monday,0.0,0.0,-0.00013738779996341766
2016-08-09,Tuesday,-9.164642808034973e-05,9.164642808034973e-05,-0.0002749770852429334
2016-08-10,Wednesday,-9.154155986812462e-05,9.154155986812462e-05,-9.155832265161923e-05
2016-08-11,Thursday,9.169264624975249e-05,9.169264624975249e-05,9.168003667192615e-05
2016-08-12,Friday,-0.0005033173186914652,0.0005033173186914652,0.0
2016-08-15,Monday,0.0,0.0,0.0
2016-08-16,Tuesday,4.573728503487473e-05,4.573728503487473e-05,0.00013719303059400723
2016-08-17,Wednesday,-4.5852629648290844e-05,4.5852629648290844e-05,
2016-08-18,Thursday,4.582951420717407e-05,4.582951420717407e-05,9.165482791795299e-05
2016-08-19,Friday,0.0,0.0,
2016-08-22,Monday,0.00018323408153908538,0.00018323408153908538,0.0
2016-08-23,Tuesday,0.0002739225712198312,0.0002739225712198312,
2016-08-24,Wednesday,0.0,0.0,
2016-08-25,Thursday,-4.595799439310877e-05,4.595799439310877e-05,0.0001378929950357488
2016-08-26,Friday,-4.5943214187271764e-05,4.5943214187271764e-05,0.0001837644140212369
2016-08-29,Monday,-4.5981239654158124e-05,4.5981239654158124e-05,0.00022991677012917933
2016-08-30,Tuesday,0.00013742556115436955,0.00013742556115436955,
2016-08-31,Wednesday,4.590735894960396e-05,4.590735894960396e-05,
2016-09-01,Thursday,0.0,0.0,-0.00022963167080003455
2016-09-02,Friday,0.001243609230344056,0.001243609230344056,0.0022999080036798514
2016-09-06,Tuesday,0.0,0.0,-0.0002745869754244845
2016-09-07,Wednesday,-4.5722646426882285e-05,4.5722646426882285e-05,0.0
2016-09-08,Thursday,0.0,0.0,0.00018264006209767203
2016-09-09,Friday,-0.0001380961148960136,0.0001380961148960136,-0.00023020257826877888
2016-09-12,Monday,0.0004237886707161298,0.0004237886707161298,0.0002823795180721955
2016-09-13,Tuesday,-9.303190994502941e-05,9.303190994502941e-05,-0.0003256419799033683
2016-09-14,Wednesday,-0.00014024589780747831,0.00014024589780747831,0.0003273169363133821
2016-09-15,Thursday,-0.0008428939358464671,0.0008428939358464671,0.0010781418459662184
2016-09-16,Friday,-0.0007963275248266122,0.0007963275248266122,-0.00018749414080809768
2016-09-19,Monday,-4.662004662003838e-05,4.662004662003838e-05,0.00023312196941449592
2016-09-20,Tuesday,0.0006065979189024961,0.0006065979189024961,-0.000699496362618901
2016-09-21,Wednesday,0.0,0.0,
2016-09-22,Thursday,4.6133973057749245e-05,4.6133973057749245e-05,4.613184481239152e-05
2016-09-23,Friday,0.0,0.0,4.613823013754903e-05
2016-09-26,Monday,-0.00018589088205234194,0.00018589088205234194,4.648136097440414e-05
2016-09-27,Tuesday,0.00013989927252389123,0.00013989927252389123,-0.0003263859747283382
2016-09-28,Wednesday,-4.6375736214798735e-05,4.6375736214798735e-05,9.274717121132703e-05
2016-09-29,Thursday,0.00018505667360635414,0.00018505667360635414,0.00018503955220428026
2016-09-30,Friday,-0.00013935987364710467,0.00013935987364710467,-9.291953168555356e-05
2016-10-03,Monday,0.0,0.0,-0.00023137436372044906
2016-10-04,Tuesday,0.0,0.0,
2016-10-05,Wednesday,-9.283758065270487e-05,9.283758065270487e-05,-0.00037138480107690164
2016-10-06,Thursday,0.0003252032520324466,0.0003252032520324466,
2016-10-07,Friday,0.0006951524701084288,0.0006951524701084288,-0.000833410500972187
2016-10-10,Monday,-4.6300583387282046e-05,4.6300583387282046e-05,0.00027780350032413637
2016-10-11,Tuesday,0.0,0.0,0.0002782544172887924
2016-10-12,Wednesday,9.378223764433535e-05,9.378223764433535e-05,0.00014066676044444115
2016-10-13,Thursday,0.00037710945601965307,0.00037710945601965307,-9.424626549181525e-05
2016-10-14,Friday,-4.677268475217211e-05,4.677268475217211e-05,0.00042099354476565765
2016-10-17,Monday,-4.696820252680922e-05,4.696820252680922e-05,-0.00014091122592763128
2016-10-18,Tuesday,0.0002336448598130314,0.0002336448598130314,0.00046718056528849417
2016-10-19,Wednesday,-0.00018700327255727345,0.00018700327255727345,0.00014027212792822041
2016-10-20,Thursday,0.00014012798355822476,0.00014012798355822476,-0.0006539000467070677
2016-10-21,Friday,4.6858160348550726e-05,4.6858160348550726e-05,9.370314842582772e-05
2016-10-24,Monday,4.655060050273718e-05,4.655060050273718e-05,4.654626698941122e-05
2016-10-25,Tuesday,4.649216606988915e-05,4.649216606988915e-05,
2016-10-26,Wednesday,,,-0.0001405152224824846
2016-10-27,Thursday,-9.319230231585873e-05,9.319230231585873e-05,-0.00023300246982627115
2016-10-28,Friday,0.0005631951940676672,0.0005631951940676672,0.00018762606125988235
2016-10-31,Monday,0.0,0.0,0.0
2016-11-01,Tuesday,-9.398496240609067e-05,9.398496240609067e-05,
2016-11-02,Wednesday,9.493971328211614e-05,9.493971328211614e-05,-0.0005695842035314813
2016-11-03,Thursday,-0.00028536098164178014,0.00028536098164178014,-0.0003329844924364611
2016-11-04,Friday,-0.0009093519670718697,0.0009093519670718697,0.0006707550785742811
2016-11-07,Monday,4.7305927432850226e-05,4.7305927432850226e-05,0.00023651844843897152
2016-11-08,Tuesday,0.0001408781404086401,0.0001408781404086401,-4.6952765517804806e-05
2016-11-09,Wednesday,-0.00028473804100226374,0.00028473804100226374,9.493070058841369e-05
2016-11-10,Thursday,-0.0002755959762987814,0.0002755959762987814,-0.0005054450213665129
2016-11-11,Friday,-0.0003235348493253465,0.0003235348493253465,-0.00018494544109481925
2016-11-14,Monday,-9.227220299889982e-05,9.227220299889982e-05,4.61361014993944e-05
2016-11-15,Tuesday,-0.00036849378166736724,0.00036849378166736724,0.0004608294930874557
2016-11-16,Wednesday,0.00032185387833916224,0.00032185387833916224,-4.5962219055839526e-05
2016-11-17,Thursday,-0.00013770311209038155,0.00013770311209038155,-4.590946653193484e-05
2016-11-18,Friday,0.00018276523805171863,0.00018276523805171863,9.136174683654907e-05
2016-11-21,Monday,-0.00013689253935655898,0.00013689253935655898,0.00018256503879499064
2016-11-22,Tuesday,-4.539264639136231e-05,4.539264639136231e-05,
2016-11-23,Wednesday,4.536176003644421e-05,4.536176003644421e-05,-0.0005896761317245591
2016-11-25,Friday,0.0,0.0,-0.00013571590137972933
2016-11-28,Monday,0.0,0.0,
2016-11-29,Tuesday,0.0002716653083401077,0.0002716653083401077,-0.0009053870529651675
2016-11-30,Wednesday,9.034239768723751e-05,9.034239768723751e-05,-0.0001355013550135009
2016-12-01,Thursday,0.0,0.0,0.00031773410194713136
2016-12-02,Friday,0.00018226556092226787,0.00018226556092226787,0.0
2016-12-05,Monday,9.072763563788833e-05,9.072763563788833e-05,-0.0003628611602486398
2016-12-06,Tuesday,4.517323937291984e-05,4.517323937291984e-05,-0.00018067663399423672
2016-12-07,Wednesday,0.0001355564592653291,0.0001355564592653291,-4.517936206738238e-05
2016-12-08,Thursday,0.0,0.0,-0.0002673796791443639
2016-12-09,Friday,4.438723423150215e-05,4.438723423150215e-05,0.00035505059470986033
2016-12-12,Monday,0.0,0.0,-4.4140366365130745e-05
2016-12-13,Tuesday,0.0,0.0,-0.0004847309743093442
2016-12-14,Wednesday,-8.786960151141443e-05,8.786960151141443e-05,0.0003954479546552925
2016-12-15,Thursday,8.850340738120188e-05,8.850340738120188e-05,0.0005309734513274655
2016-12-16,Friday,0.0001327316166710446,0.0001327316166710446,0.00017695200176959247
2016-12-19,Monday,0.0,0.0,
2016-12-20,Tuesday,-0.00013259668508291966,0.00013259668508291966,
2016-12-21,Wednesday,0.0,0.0,
2016-12-22,Thursday,0.0,0.0,
2016-12-23,Friday,-0.00013307310149046625,0.00013307310149046625,
2016-12-27,Tuesday,,,
2016-12-28,Wednesday,0.0,0.0,
2016-12-29,Thursday,-0.00017807060499486216,0.00017807060499486216,0.0
2016-12-30,Friday,,,
2017-01-03,Tuesday,-0.00013331555792561733,0.00013331555792561733,-0.0003555555555556644
2017-01-04,Wednesday,0.0,0.0,0.00017720285296607408
2017-01-05,Thursday,4.4216483905179516e-05,4.4216483905179516e-05,-4.421452889413757e-05
2017-01-06,Friday,0.0002649942584578291,0.0002649942584578291,0.0010598834128245915
2017-01-09,Monday,0.0,0.0,4.405286343600601e-05
2017-01-10,Tuesday,0.0,0.0,
2017-01-11,Wednesday,0.00022108241952611962,0.00022108241952611962,4.420475643174271e-05
2017-01-12,Thursday,0.00022071157411507336,0.00022071157411507336,-0.0001324035660693612
2017-01-13,Friday,-4.414816122899623e-05,4.414816122899623e-05,0.00013244448368721073
2017-01-17,Tuesday,0.0001324737260444131,0.0001324737260444131,-0.00013245617908075324
2017-01-18,Wednesday,-0.00022043911471647526,0.00022043911471647526,-0.00022047799629598686
2017-01-19,Thursday,,,0.0007505187408944902
2017-01-20,Friday,8.823010411140864e-05,8.823010411140864e-05,-4.410532351251106e-05
2017-01-23,Monday,0.0,0.0,4.421452889435962e-05
2017-01-24,Tuesday,0.00017682684231457024,0.00017682684231457024,
2017-01-25,Wednesday,0.00026278906797472246,0.00026278906797472246,
2017-01-26,Thursday,8.718775883864716e-05,8.718775883864716e-05,0.0
2017-01-27,Friday,-0.0002178269582643333,0.0002178269582643333,-0.000217893406545544
2017-01-30,Monday,-0.00021922132585061593,0.00021922132585061593,0.0002631348127357658
2017-01-31,Tuesday,0.00022003168456241617,0.00022003168456241617,-0.0004840271055178702
2017-02-01,Wednesday,-8.76385785022471e-05,8.76385785022471e-05,-0.00013147515119638076
2017-02-02,Thursday,0.00013214694740559807,0.00013214694740559807,-8.807468733496027e-05
2017-02-03,Friday,0.0015792937047598432,0.0015792937047598432,0.0009636021199246336
2017-02-06,Monday,0.0,0.0,-0.001048721870220537
2017-02-07,Tuesday,-8.718775883853613e-05,8.718775883853613e-05,
2017-02-08,Wednesday,,,8.744698526519379e-05
2017-02-09,Thursday,0.0,0.0,-0.00017429193899776152
2017-02-10,Friday,0.0,0.0,
2017-02-13,Monday,-8.619203585580326e-05,8.619203585580326e-05,-0.00038786416135150326
2017-02-14,Tuesday,-8.587376556468129e-05,8.587376556468129e-05,0.0002576655501158598
2017-02-15,Wednesday,-0.00025682732642751116,0.00025682732642751116,-0.00012843015540053848
2017-02-16,Thursday,0.00017046665246112092,0.00017046665246112092,0.00021302884410534517
2017-02-17,Friday,-8.550297122833506e-05,8.550297122833506e-05,0.0003419826443806784
2017-02-21,Tuesday,8.493650995888835e-05,8.493650995888835e-05,-8.492569002127581e-05
2017-02-22,Wednesday,0.0,0.0,
2017-02-23,Thursday,0.0,0.0,4.2263640589901286e-05
2017-02-24,Friday,0.00012741558717355161,0.00012741558717355161,4.246464818025153e-05
2017-02-27,Monday,-0.00012682308180089752,0.00012682308180089752,0.0002959080148798865
2017-02-28,Tuesday,8.445232666165481e-05,8.445232666165481e-05,4.2220814861826383e-05
2017-03-01,Wednesday,-0.00020985478049184714,0.00020985478049184714,-0.00025187859451747396
2017-03-02,Thursday,-4.1734485205169314e-05,4.1734485205169314e-05,0.00016694490818025542
2017-03-03,Friday,0.0,0.0,
2017-03-06,Monday,-4.2069835927582844e-05,4.2069835927582844e-05,
2017-03-07,Tuesday,0.0,0.0,0.00025280188758736166
2017-03-08,Wednesday,0.00029559562518466365,0.00029559562518466365,0.00029553322637831947
2017-03-09,Thursday,-8.458805616651244e-05,8.458805616651244e-05,0.0
2017-03-10,Friday,0.0006305435285216543,0.0006305435285216543,-4.2006216920076334e-05
2017-03-13,Monday,-4.208577080100362e-05,4.208577080100362e-05,
2017-03-14,Tuesday,0.00012657159733353573,0.00012657159733353573,-0.00012656625743578953
2017-03-15,Wednesday,0.00012635835228702597,0.00012635835228702597,
2017-03-16,Thursday,-0.00012547051442912682,0.00012547051442912682,0.0005019660336318399
2017-03-17,Friday,-0.00025244025580617446,0.00025244025580617446,0.0001683430832035704
2017-03-20,Monday,0.0,0.0,-0.0002531859228627198
2017-03-21,Tuesday,,,0.0
2017-03-22,Wednesday,0.0,0.0,-0.00034201188491289614
2017-03-23,Thursday,-8.528784648187404e-05,8.528784648187404e-05,0.0
2017-03-24,Friday,0.0,0.0,0.00017080148597292677
2017-03-27,Monday,-0.00012920453077225336,0.00012920453077225336,-4.3071886979384466e-05
2017-03-28,Tuesday,-8.572653236182948e-05,8.572653236182948e-05,8.573388203014787e-05
2017-03-29,Wednesday,-4.254594962560532e-05,4.254594962560532e-05,0.00012763241863433805
2017-03-30,Thursday,8.495094083160737e-05,8.495094083160737e-05,0.00016986580601341394
2017-03-31,Friday,-8.473858147617364e-05,8.473858147617364e-05,0.0002966227382514841
2017-04-03,Monday,4.239983040066342e-05,4.239983040066342e-05,4.2398032731316704e-05
2017-04-04,Tuesday,0.0,0.0,-8.52296940254682e-05
2017-04-05,Wednesday,4.237826842401482e-05,4.237826842401482e-05,0.0001694987075722132
2017-04-06,Thursday,0.0005111385611449304,0.0005111385611449304,-0.0002128837229106173
2017-04-07,Friday,-0.0019139162980605917,0.0019139162980605917,0.00021310147892439346
2017-04-10,Monday,0.0,0.0,
2017-04-11,Tuesday,-8.511724901050233e-05,8.511724901050233e-05,
2017-04-12,Wednesday,4.2596694496577214e-05,4.2596694496577214e-05,0.0001277846402862881
2017-04-13,Thursday,0.0,0.0,0.00012846315248582485
2017-04-17,Monday,8.580744808650564e-05,8.580744808650564e-05,0.00017159281026124518
2017-04-18,Tuesday,0.00012828187804658775,0.00012828187804658775,-0.0001282489740082049
2017-04-19,Wednesday,0.0,0.0,
2017-04-20,Thursday,0.0,0.0,0.00021358393848780466
2017-04-21,Friday,0.00012739935450989393,0.00012739935450989393,0.00016985138004232958
2017-04-24,Monday,0.0,0.0,-4.2112355765233644e-05
2017-04-25,Tuesday,-0.00012613521695259422,0.00012613521695259422,-8.411136344521619e-05
2017-04-26,Wednesday,4.1949828005760637e-05,4.1949828005760637e-05,0.0005871990604815469
2017-04-27,Thursday,-4.190763557121446e-05,4.190763557121446e-05,4.190763557110344e-05
2017-04-28,Friday,0.0,0.0,-0.00020934516831361272
2017-05-01,Monday,,,-4.188832572360468e-05
2017-05-02,Tuesday,0.0,0.0,
2017-05-03,Wednesday,8.391373667882007e-05,8.391373667882007e-05,0.00012587588637602565
2017-05-04,Thursday,-4.182875308478273e-05,4.182875308478273e-05,0.0001673220112106133
2017-05-05,Friday,8.372404554601864e-05,8.372404554601864e-05,0.0006278777731267837
2017-05-08,Monday,-4.172577818573053e-05,4.172577818573053e-05,-8.34620039226186e-05
2017-05-09,Tuesday,0.0,0.0,-8.332986125569875e-05
2017-05-10,Wednesday,0.0,0.0,0.0002924465240641272
2017-05-11,Thursday,-0.00016726603663119732,0.00016726603663119732,0.00012545477355407897
2017-05-12,Friday,-0.00016739903745555118,0.00016739903745555118,0.00025108804820894726
2017-05-15,Monday,-0.00033394556687260657,0.00033394556687260657,-0.0002505637684790951
2017-05-16,Tuesday,-4.1616380207165626e-05,4.1616380207165626e-05,0.0002080992217088351
2017-05-17,Wednesday,-0.00016760946993499282,0.00016760946993499282,-4.190939189485654e-05
2017-05-18,Thursday,0.0004677069603300499,0.0004677069603300499,-8.500510030606812e-05
2017-05-19,Friday,-4.2142526022970195e-05,4.2142526022970195e-05,4.214963119064663e-05
2017-05-22,Monday,,,
2017-05-23,Tuesday,0.0,0.0,-0.00012502604709319076
2017-05-24,Wednesday,,,
