date,weekday,up_exc,down_exc,range,endpoint,endpoint_floor_hit,ratio_raw,ratio_floored
2016-03-09,Wednesday,0.0002505512126679263,0.0006514331529364374,0.0009019843656043636,0.0005011024253357101,False,1.8000000000001704,1.8000000000001704
2016-03-10,Thursday,0.0015909316893706951,0.0001988664611712839,0.001789798150541979,0.0007457492293924913,False,2.4,2.4
2016-03-11,Friday,0.0003975945529545454,0.0007951891059092321,0.0011927836588637775,0.0006460911485512423,False,1.846153846153762,1.846153846153762
2016-03-14,Monday,0.0001484046500123727,0.0005441503833787467,0.0006925550333911194,0.0001978728666831167,False,3.5000000000010663,3.5000000000010663
2016-03-15,Tuesday,0.00019855058076040922,0.001588404646083697,0.0017869552268441062,0.0007445646778517109,False,2.4,2.4
2016-03-17,Thursday,0.0015789993091877687,4.934372841207394e-05,0.0016283430375998427,0.0008881871114181725,False,1.8333333333331756,1.8333333333331756
2016-03-18,Friday,0.00029394473838919395,0.00029394473838919395,0.0005878894767783879,0.00014697236919459697,False,4.0,4.0
2016-03-21,Monday,0.0002941320652973296,0.0005882641305946592,0.0008823961958919889,9.804402176568365e-05,True,9.000000000008527,8.823961958919888
2016-03-23,Wednesday,4.88567520030824e-05,0.0008305647840532339,0.0008794215360563163,0.0006839945280438478,False,1.2857142857141988,1.2857142857141988
2016-03-24,Thursday,0.00039551095070936904,0.002224749097740728,0.0026202600484500974,0.0014831660651604853,False,1.7666666666666038,1.7666666666666038
2016-03-28,Monday,0.0005399568034557905,0.0001472609463970211,0.0006872177498528115,0.0001472609463970211,False,4.666666666666981,4.666666666666981
2016-03-30,Wednesday,0.0007277314185911395,0.00024257713953042582,0.0009703085581215654,0.0006792159906849716,False,1.4285714285716897,1.4285714285716897
2016-03-31,Thursday,0.0003398058252426853,0.00019417475728151476,0.0005339805825242001,0.00019417475728151476,False,2.7500000000001776,2.7500000000001776
2016-04-01,Friday,0.001514041514041525,0.0017094017094016816,0.003223443223443207,0.0007814407814407647,False,4.125000000000067,4.125000000000067
2016-04-04,Monday,0.0,0.0007236937328123013,0.0007236937328123013,0.0006272012351040858,False,1.1538461538459857,1.1538461538459857
2016-04-05,Tuesday,0.0,0.0013678553981436305,0.0013678553981436305,0.0013678553981436305,False,1.0,1.0
2016-04-06,Wednesday,0.00029324079956978566,0.0009285958653048538,0.0012218366648746393,0.0009285958653048538,False,1.3157894736840292,1.3157894736840292
2016-04-07,Thursday,0.00024328532502911125,0.000924484235110927,0.0011677695601400382,9.731413001172748e-05,True,11.999999999992893,11.677695601400382
2016-04-08,Friday,0.001948368241597551,9.741841207993293e-05,0.002045786653677484,0.0011203117389186057,False,1.8260869565217661,1.8260869565217661
2016-04-11,Monday,0.001169761661061603,4.874006921085395e-05,0.001218501730272457,0.001169761661061603,False,1.0416666666666272,1.0416666666666272
2016-04-12,Tuesday,0.0008318246317952121,0.00029358516416304873,0.0011254097959582608,0.0006361011890198926,False,1.7692307692307523,1.7692307692307523
2016-04-13,Wednesday,0.00024142926122651555,0.0015934331240945634,0.001834862385321079,0.0013520038628681852,False,1.3571428571428352,1.3571428571428352
2016-04-14,Thursday,0.0018275381137882723,0.00014427932477276552,0.001971817438561038,0.0017313518972730496,False,1.1388888888889264,1.1388888888889264
2016-04-15,Friday,0.00033697588215482406,0.0005295335291002033,0.0008665094112550273,0.00019255764694551603,False,4.500000000001066,4.500000000001066
2016-04-18,Monday,0.0009653441451877046,9.653441451882533e-05,0.0010618785597065299,0.0005309392798531963,False,2.0000000000002585,2.0000000000002585
2016-04-19,Tuesday,0.0,0.000904675745167116,0.000904675745167116,0.0003333015903248338,False,2.714285714284844,2.714285714284844
2016-04-20,Wednesday,0.0,0.0005235602094240135,0.0005235602094240135,0.00038077106139925793,False,1.3750000000000888,1.3750000000000888
2016-04-21,Thursday,0.0004276347049320698,0.001140359213152186,0.001567993918084256,0.0009978143115081629,False,1.5714285714285714,1.5714285714285714
2016-04-22,Friday,0.0004789501412902645,9.579002825797122e-05,0.0005747401695482357,0.0,True,,5.747401695482357
2016-04-25,Monday,0.0011036468330133866,0.0,0.0011036468330133866,0.0011036468330133866,False,1.0,1.0
2016-04-26,Tuesday,0.0,0.0010040160642570662,0.0010040160642570662,0.0007649646203862909,False,1.3125000000000777,1.3125000000000777
2016-04-27,Wednesday,0.0002395209580838868,0.00038323353293419165,0.0006227544910180784,0.00033532934131733257,False,1.8571428571433792,1.8571428571433792
2016-04-28,Thursday,0.00043244282144918033,0.0005285412262157103,0.0009609840476648907,0.0,True,,9.609840476648907
2016-04-29,Friday,0.00019281754639682077,0.001976379850566385,0.0021691973969632057,0.0019281754639671115,False,1.1250000000001064,1.1250000000001064
2016-05-02,Monday,0.0,0.0007249178426443904,0.0007249178426443904,0.0003382949932340672,False,2.1428571428570264,2.1428571428570264
2016-05-03,Tuesday,0.0004842615012106262,0.0004842615012106262,0.0009685230024212524,0.0004358353510896049,False,2.222222222222012,2.222222222222012
2016-05-04,Wednesday,0.0010253906249999,0.0002441406250000555,0.0012695312499999556,0.00014648437500000555,False,8.666666666666035,8.666666666666035
2016-05-05,Thursday,0.0002914319020788919,0.0008257237225567685,0.0011171556246356604,9.714396735953861e-05,True,11.500000000009948,11.171556246356603
2016-05-06,Friday,4.8918892476368885e-05,0.004011349183054462,0.004060268075530831,0.003032971333528892,False,1.3387096774194265,1.3387096774194265
2016-05-10,Tuesday,0.0002903178980984288,0.0007257947452459344,0.0010161126433443632,9.67726326995221e-05,True,10.499999999993605,10.161126433443632
2016-05-11,Wednesday,0.00014419610670512442,0.00048065368901717247,0.0006248497957222969,9.613073780346182e-05,True,6.499999999997868,6.248497957222969
2016-05-12,Thursday,4.816259692718251e-05,0.0010595771323989734,0.0011077397293261558,0.000915089341617289,False,1.2105263157894341,1.2105263157894341
2016-05-13,Friday,0.00247644945129645,0.0004370204914052802,0.00291346994270173,0.0010197144799456539,False,2.8571428571427218,2.8571428571427218
2016-05-18,Wednesday,0.0001467423204852335,0.001173938563881868,0.0013206808843671015,0.0011250244570533642,False,1.1739130434783576,1.1739130434783576
2016-05-19,Thursday,0.0,0.0011255199412771703,0.0011255199412771703,0.0006850990946904152,False,1.6428571428572298,1.6428571428572298
2016-05-24,Tuesday,0.00033934458018224344,0.00043630017452008635,0.0007756447547023297,0.00038782237735123377,False,1.9999999999996447,1.9999999999996447
2016-05-25,Wednesday,0.0003351046005075475,4.7872085786734194e-05,0.0003829766862942817,0.00014361625736033864,False,2.6666666666669823,2.6666666666669823
2016-05-26,Thursday,0.0001908488000381318,0.0010019562002004292,0.001192805000238561,0.0005248342001050319,False,2.272727272726991,2.272727272726991
2016-05-31,Tuesday,0.0,0.0007596258842519898,0.0007596258842519898,0.0004747661776574767,False,1.6000000000000572,1.6000000000000572
2016-06-02,Thursday,0.0,0.001570381650328277,0.001570381650328277,0.000951746454744402,False,1.6500000000000143,1.6500000000000143
2016-06-03,Friday,0.0029942965779467465,0.0016159695817490657,0.004610266159695812,0.0009030418250950461,False,5.105263157894792,5.105263157894792
2016-06-06,Monday,0.0003319265968041235,9.483617051534834e-05,0.00042676276731947187,0.0003319265968041235,False,1.2857142857139379,1.2857142857139379
2016-06-08,Wednesday,0.0003303289132178433,0.00014156953423623774,0.00047189844745408106,0.0001887593789816056,False,2.5000000000003553,2.5000000000003553
2016-06-10,Friday,9.492168960612356e-05,0.0012814428096819261,0.0013763644992880496,0.0009966777408636903,False,1.3809523809524775,1.3809523809524775
2016-06-13,Monday,0.0008114171161281845,0.00014319125578731869,0.0009546083719155032,0.0002386520929789097,False,3.9999999999994316,3.9999999999994316
2016-06-14,Tuesday,0.001637134052388306,9.630200308171337e-05,0.0017334360554700195,0.0005778120184900064,False,3.0000000000000004,3.0000000000000004
2016-06-15,Wednesday,0.0003357475178665316,0.0021583769005708523,0.002494124418437384,0.0005276032423618094,False,4.727272727272234,4.727272727272234
2016-06-16,Thursday,0.0005806077027288781,0.0003386878265917998,0.0009192955293206779,0.00014515192568221954,False,6.333333333333018,6.333333333333018
2016-06-17,Friday,9.648318780457443e-05,0.0009165902841429772,0.0010130734719475515,0.00019296637560901173,False,5.2500000000012434,5.2500000000012434
2016-06-20,Monday,0.0008140592826700545,0.0,0.0008140592826700545,0.0005746300818846723,False,1.4166666666668442,1.4166666666668442
2016-06-21,Tuesday,0.0,0.002636119631901759,0.002636119631901759,0.00134202453987717,False,1.9642857142858448,1.9642857142858448
2016-06-24,Friday,0.0020084255902813025,0.0011266777701576848,0.003135103360438987,9.797198001376621e-05,True,31.999999999984365,31.35103360438987
2016-06-27,Monday,0.0019401054621430024,0.0007959407024176529,0.0027360461645606553,0.0007959407024176529,False,3.4374999999999667,3.4374999999999667
2016-06-28,Tuesday,0.0012419274714356682,0.0005464480874317618,0.0017883755588674298,0.0012419274714356682,False,1.4400000000000546,1.4400000000000546
2016-06-29,Wednesday,0.0011729058743036316,0.0005864529371518158,0.0017593588114554475,0.0010262926400156777,False,1.7142857142857144,1.7142857142857144
2016-06-30,Thursday,0.0008696492414726391,0.0,0.0008696492414726391,0.0008696492414726391,False,1.0,1.0
2016-07-05,Tuesday,0.0012455686499951658,0.00038325189230627816,0.001628820542301444,0.0012455686499951658,False,1.3076923076923666,1.3076923076923666
2016-07-06,Wednesday,0.0006265362186129232,0.0004819509373946828,0.0011084871560076062,0.00019278037495779093,False,5.7500000000016,5.7500000000016
2016-07-07,Thursday,0.00033393760137388214,4.770537162480157e-05,0.0003816429729986837,0.00033393760137388214,False,1.1428571428570269,1.1428571428570269
2016-07-08,Friday,0.004609389849838428,0.0012830260406767261,0.0058924158905151545,0.004371792434898384,False,1.3478260869565084,1.3478260869565084
2016-07-12,Tuesday,0.0005597798199375125,0.0,0.0005597798199375125,0.000513131501609298,False,1.090909090909279,1.090909090909279
2016-07-13,Wednesday,0.0005109150023222723,9.289363678592769e-05,0.0006038086391082,0.00013934045517882552,False,4.333333333333019,4.333333333333019
2016-07-14,Thursday,0.00013849776095273863,0.0006463228844467697,0.0007848206453995083,9.233184063515908e-05,True,8.500000000007107,7.848206453995083
2016-07-15,Friday,0.0016187216723707073,9.249838127837496e-05,0.0017112200536490822,0.0011099805753399736,False,1.5416666666666272,1.5416666666666272
2016-07-18,Monday,9.250693802039886e-05,0.00046253469010173136,0.0005550416281221302,0.0003237742830711988,False,1.7142857142859464,1.7142857142859464
2016-07-20,Wednesday,0.0,0.0008301434303371618,0.0008301434303371618,0.0007840243508740299,False,1.0588235294117057,1.0588235294117057
2016-07-21,Thursday,0.0009220413996589233,0.00013830620994883193,0.0010603476096077552,0.00036881655986359553,False,2.874999999999778,2.874999999999778
2016-07-28,Thursday,0.00027737968656096467,0.00013868984328048234,0.000416069529841447,0.00013868984328048234,False,3.0,3.0
2016-07-29,Friday,0.0005545030266623749,0.0009703802966591561,0.0015248833233215309,0.0004620858555519353,False,3.3000000000003125,3.3000000000003125
2016-08-01,Monday,0.00032191308346756316,0.00036790066681988544,0.0006898137502874485,0.00036790066681988544,False,1.875000000000444,1.875000000000444
2016-08-03,Wednesday,4.6423100134584766e-05,0.0003249617009423573,0.0003713848010769421,0.0002785386008077725,False,1.3333333333330177,1.3333333333330177
2016-08-05,Friday,0.0028629479128186395,4.6176579238967974e-05,0.0029091244920576072,0.0021241226449944957,False,1.3695652173912707,1.3695652173912707
2016-08-10,Wednesday,0.0,0.0003661662394726478,0.0003661662394726478,4.5770779934048454e-05,True,8.000000000005684,3.6616623947264775
2016-08-11,Thursday,0.0005960022006234892,9.169264624981767e-05,0.0006876948468733068,0.0003667705849990101,False,1.875000000000444,1.875000000000444
2016-08-12,Friday,0.00013726835964310746,0.0010523907572638671,0.0011896591169069746,0.0010066346373827446,False,1.1818181818182758,1.1818181818182758
2016-08-16,Tuesday,0.0003658982802781399,0.0007317965605561498,0.0010976948408342898,0.0006403219904865823,False,1.7142857142859464,1.7142857142859464
2016-09-02,Friday,0.0042374833033945345,4.605960112394328e-05,0.004283542904518478,0.0031320528764219903,False,1.367647058823583,1.367647058823583
2016-09-08,Thursday,0.0006392402173417414,0.00018264006209758478,0.0008218802794393262,0.0002283000776220783,False,3.599999999999318,3.599999999999318
2016-09-09,Friday,9.2064076597228e-05,0.0009206407659731957,0.0010127048425704237,9.2064076597228e-05,True,11.000000000009948,10.127048425704237
2016-09-12,Monday,0.0013184536422281919,0.0,0.0013184536422281919,0.0005179639308752895,False,2.5454545454548976,2.5454545454548976
2016-09-13,Tuesday,0.0,0.0013024467392315617,0.0013024467392315617,0.0008838031444785456,False,1.4736842105263392,1.4736842105263392
2016-09-14,Wednesday,0.0002804917956149889,0.00042073769342248335,0.0007012294890374722,0.0001869945304099483,False,3.750000000000888,3.750000000000888
2016-09-15,Thursday,0.0009365488176070645,0.0013111683446499702,0.002247717162257035,0.0006555841723250517,False,3.4285714285709936,3.4285714285709936
2016-09-16,Friday,0.0006089563425146331,0.0010773842982948743,0.0016863406408095074,4.684279557799749e-05,True,36.000000000034106,16.863406408095074
2016-09-20,Tuesday,0.0006065979189025032,0.0004666137837711461,0.0010732117026736492,0.00041995240539407125,False,2.555555555555345,2.555555555555345
2016-09-22,Thursday,0.00046133973057770224,0.0002768038383465689,0.0007381435689242711,0.00046133973057770224,False,1.5999999999998862,1.5999999999998862
2016-09-23,Friday,0.000415244071237443,9.227646027503106e-05,0.000507520531512474,0.00027682938082496203,False,1.833333333333491,1.833333333333491
2016-09-26,Monday,4.6472720513016565e-05,0.0003717817641045288,0.0004182544846175454,0.00032530904359138015,False,1.2857142857144597,1.2857142857144597
2016-09-27,Tuesday,0.0005129639992539342,0.0013523596343965308,0.001865323633650465,0.0011191941801903054,False,1.6666666666666272,1.6666666666666272
2016-09-30,Friday,0.0007897059506665466,0.00037162632972551914,0.0011613322803920656,0.0004180796209411595,False,2.7777777777776724,2.7777777777776724
2016-10-03,Monday,0.000925497454882078,0.0008329477093938308,0.0017584451642759088,0.000925497454882078,False,1.8999999999999575,1.8999999999999575
2016-10-05,Wednesday,0.0,0.0006034442742421921,0.0006034442742421921,0.0002785127419579551,False,2.166666666666509,2.166666666666509
2016-10-07,Friday,0.0032903883585133375,0.0019927704143109038,0.005283158772824242,0.0004634349800722695,False,11.400000000000796,11.400000000000796
2016-10-10,Monday,0.0008797110843596524,9.260116677461715e-05,0.0009723122511342695,0.0007408093341975951,False,1.3124999999999,1.3124999999999
2016-10-11,Tuesday,0.00046373585605649577,0.0002782415136337129,0.0007419773696902087,0.0004173622704507671,False,1.7777777777776724,1.7777777777776724
2016-10-12,Wednesday,0.0007033667823314531,0.000609584544687215,0.001312951327018668,0.0005626934258651625,False,2.333333333333254,2.333333333333254
2016-10-13,Thursday,0.00047138682002461935,0.0007542189120392034,0.0012256057320638226,0.0005185255020268937,False,2.3636363636368567,2.3636363636368567
2016-10-14,Friday,0.0009822263797941045,0.00028063610851263926,0.0012628624883067438,0.0009822263797941045,False,1.2857142857143244,1.2857142857143244
2016-10-17,Monday,0.0,0.0007045230379033662,0.0007045230379033662,0.0007045230379033662,False,1.0,1.0
2016-10-18,Tuesday,0.001588785046728988,9.345794392528145e-05,0.0016822429906542694,0.001074766355140139,False,1.565217391304477,1.565217391304477
2016-10-19,Wednesday,0.00014025245441795763,0.0004675081813931478,0.0006077606358111054,9.350163627854984e-05,True,6.500000000005684,6.077606358111054
2016-10-20,Thursday,0.00018683731141105162,0.0016348264748470003,0.001821663786258052,0.0014946984912886784,False,1.2187499999999833,1.2187499999999833
2016-10-21,Friday,0.0025303406588256974,0.00028114896209175896,0.0028114896209174563,0.0,True,,28.11489620917456
2016-10-24,Monday,0.000558607206032979,0.0,0.000558607206032979,0.0004189554045247343,False,1.3333333333333333,1.3333333333333333
2016-10-28,Friday,0.001454920918008177,0.0013610550523301828,0.00281597597033836,0.000422396395550774,False,6.666666666666351,6.666666666666351
2016-10-31,Monday,0.0011734334663224594,0.0002816240319174009,0.0014550574982398602,0.001032621450363759,False,1.4090909090909267,1.4090909090909267
2016-11-02,Wednesday,0.0002373492832052187,0.0011392765593848339,0.0013766258425900527,0.0008544574195386254,False,1.6111111111111638,1.6111111111111638
2016-11-03,Thursday,0.0,0.0011414439265670156,0.0011414439265670156,0.0008560829449252279,False,1.333333333333386,1.333333333333386
2016-11-04,Friday,0.00023930314922949826,0.0021058677132190953,0.0023451708624485936,0.0,True,,23.451708624485935
2016-11-07,Monday,0.0002838355645962547,0.0,0.0002838355645962547,0.0002365296371635904,False,1.1999999999997726,1.1999999999997726
2016-11-08,Tuesday,0.00046959380136192883,9.391876027227899e-05,0.0005635125616342078,4.695938013627296e-05,True,11.999999999977264,5.635125616342078
2016-11-09,Wednesday,0.001993166287015886,0.0009965831435080105,0.002989749430523897,0.00033219438116929183,False,9.000000000000814,9.000000000000814
2016-11-10,Thursday,4.59326627164159e-05,0.0020669698222406736,0.0021129024849570895,0.0017454411832253706,False,1.2105263157895092,1.2105263157895092
2016-11-11,Friday,0.0006008504344610623,0.0006470696986504657,0.001247920133111528,0.0006008504344610623,False,2.076923076923228,2.076923076923228
2016-11-14,Monday,0.001199538638984964,0.00013840830449827514,0.001337946943483239,0.000968858131487926,False,1.3809523809522908,1.3809523809522908
2016-11-15,Tuesday,0.0005527406725011725,0.0005988023952095599,0.0011515430677107325,0.0005988023952095599,False,1.9230769230769906,1.9230769230769906
2016-11-16,Wednesday,0.0012414363878798188,0.0,0.0012414363878798188,0.0009655616350176078,False,1.2857142857143244,1.2857142857143244
2016-11-17,Thursday,0.0005967134857247564,0.0005049114109979511,0.0011016248967227076,0.0003672082989076127,False,2.9999999999996447,2.9999999999996447
2016-11-23,Wednesday,4.536176003637708e-05,0.0013154910410523568,0.0013608528010887338,0.0006350646405079898,False,2.142857142857433,2.142857142857433
2016-11-29,Tuesday,0.0003622204111200945,0.0012677714389205882,0.0016299918500406827,0.001086661233360541,False,1.4999999999998814,1.4999999999998814
2016-12-01,Thursday,0.0009078117198492516,0.0,0.0009078117198492516,0.0009078117198492516,False,1.0,1.0
2016-12-02,Friday,0.0010480269753029698,0.0012302925362253267,0.0022783195115282963,0.000182265560922357,False,12.499999999993602,12.499999999993602
2016-12-06,Tuesday,0.0004517323937299287,0.00022586619686502853,0.0006775985905949572,0.00022586619686490014,False,3.000000000001137,3.000000000001137
2016-12-07,Wednesday,0.0003162984049522985,9.037097284356889e-05,0.00040666937779586736,0.000225927432108858,False,1.799999999999659,1.799999999999659
2016-12-09,Friday,0.0007101957477029455,0.0,0.0007101957477029455,0.0007101957477029455,False,1.0,1.0
2016-12-13,Tuesday,0.0,0.0006609385327163573,0.0006609385327163573,0.0006609385327163573,False,1.0,1.0
2016-12-15,Thursday,0.0010620408885742504,0.00030976192583411443,0.0013718028144083648,0.0008407823701212396,False,1.6315789473684525,1.6315789473684525
2016-12-16,Friday,0.0006194142111316978,0.0001769754888948786,0.0007963897000265764,0.00013273161667109608,False,6.0,6.0
2017-01-03,Tuesday,0.0,0.0066657778962804955,0.0066657778962804955,0.0066657778962804955,False,1.0,1.0
2017-01-05,Thursday,0.0008401131941987872,8.843296781044495e-05,0.0009285461620092321,0.0006190307746728634,False,1.4999999999998983,1.4999999999998983
2017-01-06,Friday,0.001236639872802761,0.0007508170656301895,0.0019874569384329506,0.0006183199364014432,False,3.214285714285294,3.214285714285294
2017-01-12,Thursday,0.0003089962037610206,0.00017656925929192214,0.00048556546305294275,0.0002207115741149968,False,2.199999999999773,2.199999999999773
2017-01-17,Tuesday,0.00039742117813301866,0.000353263269451614,0.0007506844475846327,0.0002649474520886791,False,2.833333333333491,2.833333333333491
2017-01-18,Wednesday,0.0,0.0005290538753196567,0.0005290538753196567,0.00022043911471644013,False,2.4000000000009094,2.4000000000009094
2017-01-20,Friday,0.0005293806246691572,0.0,0.0005293806246691572,0.0002205752602787319,False,2.40000000000091,2.40000000000091
2017-01-23,Monday,0.00017683465959337076,0.00022104332449152496,0.00039787798408489575,4.420866489840551e-05,True,8.999999999982947,3.9787798408489574
2017-01-30,Monday,0.00043844265170113255,0.0003069098561909049,0.0007453525078920375,8.768853034015174e-05,True,8.500000000008527,7.453525078920374
2017-01-31,Tuesday,0.0006160887167751556,0.0008361204013377827,0.0014522091181129381,0.000660095053687756,False,2.1999999999998106,2.1999999999998106
2017-02-02,Thursday,0.0006166857545590095,0.00013214694740551993,0.0007488327019645294,0.00013214694740551993,False,5.666666666666035,5.666666666666035
2017-02-03,Friday,0.002939241061636394,0.0,0.002939241061636394,0.0025882869050230465,False,1.1355932203390036,1.1355932203390036
2017-02-06,Monday,0.0,0.0011798121039981726,0.0011798121039981726,0.00026218046755517707,False,4.499999999999527,4.499999999999527
2017-02-13,Monday,0.0,0.0005602482330632454,0.0005602482330632454,0.0005602482330632454,False,1.0,1.0
2017-02-16,Thursday,0.0005540166204985956,4.261666311536044e-05,0.0005966332836139561,0.0003409333049221568,False,1.750000000000533,1.750000000000533
2017-02-17,Friday,0.0009832841691248333,8.550297122829392e-05,0.0010687871403531272,0.0005557693129836067,False,1.9230769230769904,1.9230769230769904
2017-03-01,Wednesday,0.0,0.0006715352975740645,0.0006715352975740645,0.0005875933853772616,False,1.1428571428572298,1.1428571428572298
2017-03-02,Thursday,0.0005008138224614002,8.346897041029268e-05,0.0005842827928716929,0.00037561036684602054,False,1.555555555555836,1.555555555555836
2017-03-08,Wednesday,0.0010134707149191719,8.4455892909971e-05,0.0010979266078291429,0.0008867868755542754,False,1.2380952380952832,1.2380952380952832
