date,weekday,ret,abs_ret,range_pct,fh_abs_ret,sh_abs_ret
2016-03-17,Thursday,0.000740155926181707,0.000740155926181707,0.0016283430375998425,0.0008881871114181372,0.0001971900419028838
2016-03-18,Friday,-0.0003429355281207025,0.0003429355281207025,0.0034783460709387026,0.0001469723691946978,0.0005387931034481763
2016-03-21,Monday,0.0003921760870631008,0.0003921760870631008,0.0012745722829550022,9.804402176571969e-05,0.00019604960054886433
2016-03-22,Tuesday,0.0002451461070798189,0.0002451461070798189,0.0006864090998235672,0.0004412629927437184,0.00024502597275322113
2016-03-23,Wednesday,-0.0006351377760406285,0.0006351377760406285,0.0008794215360563163,0.0006839945280437965,0.0
2016-03-24,Thursday,-0.001038216245612289,0.001038216245612289,0.002620260048450097,0.0014831660651605238,0.0004456107342674098
2016-03-28,Monday,-0.00024543491066175704,0.00024543491066175704,0.0010799136069114415,0.00014726094639705423,0.00024543491066175704
2016-03-29,Tuesday,0.0,0.0,0.000937253354380415,9.86582478296194e-05,0.00014800927524794005
2016-03-30,Wednesday,0.0012614011255578372,0.0012614011255578372,0.0015039782650883092,0.0006792159906849893,0.0005332816211760516
2016-03-31,Thursday,-0.0002912621359223433,0.0002912621359223433,0.0007281553398058528,0.0001941747572815622,0.0004853426519122461
2016-04-01,Friday,-0.0017094017094017033,0.0017094017094017033,0.006202686202686253,0.000781440781440712,0.0008798514028741655
2016-04-04,Monday,-0.0007236937328123361,0.0007236937328123361,0.0008201862305206538,0.000627201235104069,9.65530559041694e-05
2016-04-05,Tuesday,-0.0004885197850512668,0.0004885197850512668,0.0014655593551538004,0.001367855398143658,0.0008805400645730543
2016-04-06,Wednesday,-0.0007331019989248455,0.0007331019989248455,0.0014173305312545428,0.0009285958653048043,0.00014674949860582487
2016-04-07,Thursday,-0.00034059945504094635,0.00034059945504094635,0.0011677695601400382,9.73141300116831e-05,4.867601246094644e-05
2016-04-08,Friday,0.001461276181198068,0.001461276181198068,0.002045786653677484,0.001120311738918689,0.00034058288327742936
2016-04-11,Monday,0.0015109421455379302,0.0015109421455379302,0.0015596822147487118,0.0011697616610615302,0.0003894839337876821
2016-04-12,Tuesday,-0.0005382394676323177,0.0005382394676323177,0.0021040270098351362,0.0006361011890199109,0.0012224341108014736
2016-04-13,Wednesday,-0.0009657170449057784,0.0009657170449057784,0.001834862385321079,0.0013520038628681563,0.0003384421989072184
2016-04-14,Thursday,0.0015389794642426402,0.0015389794642426402,0.0021641898715913464,0.0017313518972730257,0.00019203994430838645
2016-04-15,Friday,0.00033697588215475527,0.00033697588215475527,0.0011072064699368881,0.00019255764694547928,0.0004332964228972447
2016-04-18,Monday,-9.653441451884515e-05,9.653441451884515e-05,0.0013997490105222127,0.0005309392798531487,0.0005789270551910253
2016-04-19,Tuesday,-0.0008094467193601185,0.0008094467193601185,0.000904675745167116,0.0003333015903248526,0.000476303881876583
2016-04-20,Wednesday,-4.759638267481936e-05,4.759638267481936e-05,0.0005711565920990221,0.000380771061399221,0.0003333015903246306
2016-04-21,Thursday,-0.0009978143115081384,0.0009978143115081384,0.0021381735246603487,0.0009978143115081384,4.756016360696336e-05
2016-04-22,Friday,-0.00023947507064503437,0.00023947507064503437,0.000957900282580529,0.0,0.00023947507064503437
2016-04-25,Monday,0.0002879078694817405,0.0002879078694817405,0.001295585412667859,0.0011036468330134497,0.0008627300613496258
2016-04-26,Tuesday,-0.00019124115509649986,0.00019124115509649986,0.0010040160642570662,0.0007649646203863325,0.0005741626794257826
2016-04-27,Wednesday,-0.0004311377245509451,0.0004311377245509451,0.0007185628742515242,0.0003353293413173031,9.584052137245891e-05
2016-04-28,Thursday,0.0007207380357485693,0.0007207380357485693,0.0012492792619643442,0.0,0.0007207380357485693
2016-04-29,Friday,-0.002362014943359747,0.002362014943359747,0.0033261026753434453,0.0019281754639670634,0.0004829518014102252
2016-05-02,Monday,-9.665571235251136e-05,9.665571235251136e-05,0.000869901411173296,0.0003382949932340118,0.0004835589941971641
2016-05-03,Tuesday,0.0007748184019369386,0.0007748184019369386,0.001549636803874059,0.00043583535108959737,0.00019359210144220818
2016-05-04,Wednesday,-0.0006347656250000888,0.0006347656250000888,0.0016601562500000167,0.0001464843749999778,0.0007811355758434724
2016-05-05,Thursday,-0.00038857586943841227,0.00038857586943841227,0.0012628715756751064,9.714396735949204e-05,0.00019432568985611187
2016-05-06,Friday,-0.0029351335485764407,0.0029351335485764407,0.004060268075530831,0.0030329713335288666,4.906530592219127e-05
2016-05-09,Monday,-0.0009221957967285865,0.0009221957967285865,0.001650245109935463,0.00033975634616312256,0.0005826374053214955
2016-05-10,Tuesday,-9.67726326993601e-05,9.67726326993601e-05,0.0010644989596941931,9.677263269947112e-05,0.000193526537326405
2016-05-11,Wednesday,0.0,0.0,0.002451333813987115,9.613073780345704e-05,0.00014421690222099492
2016-05-12,Thursday,-0.0010114145354718218,0.0010114145354718218,0.0014448779078167075,0.0009150893416173256,9.641342074817594e-05
2016-05-13,Friday,0.0007769253180538449,0.0007769253180538449,0.00291346994270173,0.0010197144799457547,0.0002910360884750274
2016-05-16,Monday,-0.0010239407089570607,0.0010239407089570607,0.001755326929640712,0.0012677361158515144,0.00019527436047650504
2016-05-17,Tuesday,-0.001065168974532793,0.001065168974532793,0.0017914205480778762,0.0012104192892418153,0.00019391118867551072
2016-05-18,Wednesday,-0.0005380551751124063,0.0005380551751124063,0.0015652514185090646,0.0011250244570533141,0.0005876303804905891
2016-05-19,Thursday,-0.0008319060435526549,0.0008319060435526549,0.0011255199412771703,0.000685099094690389,0.0002448220143954627
2016-05-20,Friday,0.00019510291678859204,0.00019510291678859204,0.0011706175007315416,0.0005365330211687391,0.000683193441342933
2016-05-23,Monday,-0.0003894460130463573,0.0003894460130463573,0.0010709765358777085,0.0003894460130464683,0.0007785888077859182
2016-05-24,Tuesday,-0.0003878223773512435,0.0003878223773512435,0.0009210781462090252,0.0003878223773512435,0.0
2016-05-25,Wednesday,-0.0002872325147205146,0.0002872325147205146,0.000670209201014959,0.0001436162573602573,0.0002872325147205146
2016-05-26,Thursday,-0.0006679708001336992,0.0006679708001336992,0.001192805000238561,0.0005248342001050732,0.00014321176245946088
2016-05-27,Friday,-0.0008106819265616405,0.0008106819265616405,0.0010491177873152068,9.53743443012911e-05,0.0005723825423324946
2016-05-31,Tuesday,-0.00042728955989179696,0.00042728955989179696,0.0007596258842519898,0.00047476617765751516,4.749916876445326e-05
2016-06-01,Wednesday,-0.0006207917482450309,0.0006207917482450309,0.0028174394728045626,0.0001432596342103576,0.0003821169277800074
2016-06-02,Thursday,-0.0015703816503283008,0.0015703816503283008,0.0018559055867516246,0.0009517464547443844,0.0005240091463414309
2016-06-03,Friday,-0.0017110266159696685,0.0017110266159696685,0.006511406844106485,0.0009030418250950412,0.0007611798287344707
2016-06-06,Monday,-0.00023709042628849986,0.00023709042628849986,0.0007112712788656517,0.000331926596804033,0.0005688282138793799
2016-06-07,Tuesday,-0.00037783970150651047,0.00037783970150651047,0.0006612194776365483,0.0005195295895715768,0.0
2016-06-08,Wednesday,0.00033032891321793656,0.00033032891321793656,0.0006606578264358208,0.00018875937898155115,4.717648723873147e-05
2016-06-09,Thursday,-9.455817691828017e-05,9.455817691828017e-05,0.0009455817691834365,0.00018911635383678238,0.00028362089340583374
2016-06-10,Friday,-0.0010915994304697696,0.0010915994304697696,0.0015662078785002968,0.0009966777408636496,9.501639032738485e-05
2016-06-13,Monday,-0.00019092167438305996,0.00019092167438305996,0.0010977996277028218,0.00023865209297890821,0.0004771675335210057
2016-06-14,Tuesday,0.0013963790446840374,0.0013963790446840374,0.0017334360554700195,0.0005778120184900537,0.0008180943214628478
2016-06-15,Wednesday,-0.0005276032423617849,0.0005276032423617849,0.002494124418437384,0.0005276032423617849,0.0
2016-06-16,Thursday,0.0005322237275013908,0.0005322237275013908,0.0017902070834138577,0.0001451519256823186,0.0003870156257557156
2016-06-17,Friday,-0.0001929663756090605,0.0001929663756090605,0.0013507646292633564,0.0001929663756090605,4.825323296664408e-05
2016-06-20,Monday,0.00019154336062832122,0.00019154336062832122,0.0008140592826700545,0.0005746300818847416,0.000287177523572546
2016-06-21,Tuesday,-0.0014378834355827097,0.0014378834355827097,0.002636119631901759,0.0013420245398771957,4.799616030715104e-05
2016-06-22,Wednesday,0.00014383660162065048,0.00014383660162065048,0.0004315098048616935,0.0004315098048617294,0.00028754912297523916
2016-06-23,Thursday,0.00019047619047607434,0.00019047619047607434,0.0011904761904761906,0.0004761904761904079,0.0005239841852044957
2016-06-24,Friday,-0.0016655236602330925,0.0016655236602330925,0.0041148231605760924,9.797198001382235e-05,0.0017144256674014313
2016-06-27,Monday,0.0019401054621430713,0.0019401054621430713,0.003283255397472871,0.000795940702417619,0.0010437375745526722
2016-06-28,Tuesday,0.0008941877794335085,0.0008941877794335085,0.002285146547441669,0.0012419274714356998,0.00039690414764836923
2016-06-29,Wednesday,0.0012706480304955914,0.0012706480304955914,0.0023946828267032015,0.0010262926400157468,0.00024410486745107818
2016-06-30,Thursday,0.00115953232196353,0.00115953232196353,0.0013527877089573928,0.000869649241472592,0.00028963120293501454
2016-07-01,Friday,-0.0007638689964670764,0.0007638689964670764,0.0012412871192591392,0.0003819344982336492,0.0003820804279299761
2016-07-05,Tuesday,0.0011497556769186623,0.0011497556769186623,0.0017246335153780475,0.0012455686499952545,0.0
2016-07-06,Wednesday,0.00043375584365512587,0.00043375584365512587,0.0011084871560076062,0.00019278037495773503,0.00014454348349790536
2016-07-07,Thursday,0.0007155805743725985,0.0007155805743725985,0.0011926342906211239,0.00033393760137379047,0.00042922548645552006
2016-07-08,Friday,0.0038015586390420797,0.0038015586390420797,0.0058924158905151545,0.0043717924348984916,0.0006623143154508293
2016-07-11,Monday,0.0006567220189510614,0.0006567220189510614,0.0008912655971479394,0.0006567220189510614,9.376465072663542e-05
2016-07-12,Tuesday,0.0006064281382656134,0.0006064281382656134,0.0008863180482343505,0.0005131315016093652,9.324878776584278e-05
2016-07-13,Wednesday,0.0011611704598235573,0.0011611704598235573,0.0015327450069670808,0.00013934045517882687,0.0010216876422235455
2016-07-14,Thursday,0.0002769955219055209,0.0002769955219055209,0.0012003139282581177,9.233184063517363e-05,0.00013847858197935103
2016-07-15,Friday,0.0011099805753400638,0.0011099805753400638,0.0017112200536490822,0.0011099805753400638,4.6200046200040035e-05
2016-07-18,Monday,-0.0011563367252543921,0.0011563367252543921,0.0013876040703053255,0.0003237742830711765,0.0007866000370165827
2016-07-19,Tuesday,-0.00023153507756412672,0.00023153507756412672,0.0008798332947442749,0.0005093771706414785,0.0006017682729250184
2016-07-20,Wednesday,-0.000691786191947652,0.000691786191947652,0.0009223815892635569,0.0007840243508739908,9.231053263181188e-05
2016-07-21,Thursday,-4.610206998290067e-05,4.610206998290067e-05,0.001613572449403083,0.0003688165598636495,0.0003226252477300795
2016-07-22,Friday,-0.0001385489308640686,0.0001385489308640686,0.00046182976954691873,0.00032328083868282675,0.0001385873331176679
2016-07-25,Monday,-0.000828652978547173,0.000828652978547173,0.0008746892551330344,0.0005524353190313747,0.0004144982268686759
2016-07-26,Tuesday,-0.0005538887606739706,0.0005538887606739706,0.0006923609508423987,0.00046157396722823485,9.235742322788454e-05
2016-07-27,Wednesday,4.6051116739498354e-05,4.6051116739498354e-05,0.0011973290352290623,0.0001381533502187171,9.208951100470042e-05
2016-07-28,Thursday,-0.00032360963432109813,0.00032360963432109813,0.0006934492164024118,0.00013868984328047063,0.00036982248520700534
2016-07-29,Friday,0.0004158772699967006,0.0004158772699967006,0.0015248833233215309,0.0004620858555519636,0.000924641701340656
2016-08-01,Monday,-0.000965739250402331,0.000965739250402331,0.0014716026672799338,0.0003679006668199092,0.0005980586097437124
2016-08-02,Tuesday,-0.00027716186252768615,0.00027716186252768615,0.0006467110125647394,0.0001385809312639541,0.00023097888852963155
2016-08-03,Wednesday,-0.0003249617009423167,0.0003249617009423167,0.0006499234018847146,0.00027853860080773174,4.644034737366631e-05
2016-08-04,Thursday,0.0002775208140610719,0.0002775208140610719,0.0012025901942645278,0.0009713228492136405,0.0007393032067276595
2016-08-05,Friday,0.002724418175101606,0.002724418175101606,0.0031400073882525783,0.0021241226449943973,0.0005990231315085026
2016-08-08,Monday,-0.0005037091308727204,0.0005037091308727204,0.0005495008700430651,0.00032054217419175135,0.00013742556115436955
2016-08-09,Tuesday,-0.000366585712321843,0.000366585712321843,0.0008248178527240911,0.0006415249965632253,0.00032098312545847385
2016-08-10,Wednesday,-4.577077993406231e-05,4.577077993406231e-05,0.0005034785792749232,4.577077993406231e-05,4.577497024627064e-05
2016-08-11,Thursday,0.00013753896937473975,0.00013753896937473975,0.0006876948468733068,0.00036677058499900994,0.0002291475710356483
2016-08-12,Friday,-0.0006863417982155839,0.0006863417982155839,0.0012354152367879672,0.0010066346373827084,0.0003206155819173162
2016-08-15,Monday,4.5682960255755134e-05,4.5682960255755134e-05,0.0004568296025582198,0.00022841480127899771,0.00018269011189764317
2016-08-16,Tuesday,-0.00041163556531276235,0.00041163556531276235,0.0011434321258690086,0.0006403219904865809,0.00013728720483241474
2016-08-17,Wednesday,0.00022926314824145422,0.00022926314824145422,0.000320968407538141,9.170525929658169e-05,9.169264624975249e-05
2016-08-18,Thursday,0.00013748854262152221,0.00013748854262152221,0.00027497708524290684,4.582951420717407e-05,4.582531390329159e-05
2016-08-19,Friday,0.00036661931167225603,0.00036661931167225603,0.0005041015535493957,0.00027496448375430305,9.162963302333793e-05
2016-08-22,Monday,-0.00032065964269367697,0.00032065964269367697,0.0006413192853870195,9.161704076965371e-05,0.0001374507468157038
2016-08-23,Tuesday,0.0005934989043097083,0.0005934989043097083,0.0005934989043096944,0.0001826150474799615,0.00036514674334742203
2016-08-24,Wednesday,-9.128251939749532e-05,9.128251939749532e-05,0.0003194888178913427,0.000273847558192597,0.00022827923115564808
2016-08-25,Thursday,-0.0007353279102899624,0.0007353279102899624,0.0011949078542212,0.0001378739831793263,0.0006434710667830856
2016-08-26,Friday,0.0008729210695579415,0.0008729210695579415,0.0013323532114306352,0.0006432049986218047,0.00013772839959602656
2016-08-29,Monday,0.00027588743792539283,0.00027588743792539283,0.0010115872723928585,0.00018392495861707658,4.5970670712103257e-05
2016-08-30,Tuesday,-0.00022904260192402326,0.00022904260192402326,0.0005497022446175197,4.5808520384826856e-05,0.00018324247560586038
2016-08-31,Wednesday,-0.0005967956663454066,0.0005967956663454066,0.0010558692558417949,0.00036725887159716475,0.00027553269654667645
2016-09-01,Thursday,-0.001056160168985687,0.001056160168985687,0.0015612802498048556,0.0007806401249025319,0.0004135459265726116
2016-09-02,Friday,0.003961125696651413,0.003961125696651413,0.004283542904518478,0.0031320528764220423,0.0007805325987144673
2016-09-06,Tuesday,-4.5764495903988234e-05,4.5764495903988234e-05,0.0005491739508489522,0.00022882247952027424,0.00013731862498289615
2016-09-07,Wednesday,0.0007772849892551115,0.0007772849892551115,0.0010058982213890487,0.0002743358785606276,0.00045708017186218974
2016-09-08,Thursday,-0.0013698004657320961,0.0013698004657320961,0.0026026208848910696,0.00022830007762197901,0.001643310357419936
2016-09-09,Friday,-0.0007825446510771883,0.0007825446510771883,0.0011968329957650105,9.206407659712035e-05,0.00092051364661494
2016-09-12,Monday,0.0005179639308752204,0.0005179639308752204,0.0018835052031831506,0.0005179639308752204,9.411764705891112e-05
2016-09-13,Tuesday,-0.0008838031444785566,0.0008838031444785566,0.001348962694204075,0.0008838031444785566,4.6559269950563476e-05
2016-09-14,Wednesday,-0.00028049179561495663,0.00028049179561495663,0.000747978121639926,0.00018699453040993408,0.0001402655694782151
2016-09-15,Thursday,-0.0029033013345820535,0.0029033013345820535,0.003980332474830223,0.00065558417232503,0.0023894302848574966
2016-09-16,Friday,0.0011242270938729426,0.0011242270938729426,0.004440228592842441,4.6842795577983765e-05,0.001171124748208241
2016-09-19,Monday,-0.0006526806526805373,0.0006526806526805373,0.000979020979021016,0.0005128205128205332,0.00013993189980865406
2016-09-20,Tuesday,-9.332275675433266e-05,9.332275675433266e-05,0.0011665344594279316,0.0004199524053940529,0.00018669778296387385
2016-09-21,Wednesday,-0.0009340120487554282,0.0009340120487554282,0.0010274132536309665,0.00028020361462666177,0.0006073063627020092
2016-09-22,Thursday,0.00023066986528874622,0.00023066986528874622,0.0009688134342129912,0.0004613397305777145,0.00027666343892651657
2016-09-23,Friday,0.0008304881424747723,0.0008304881424747723,0.000922764602749786,0.00027682938082507214,0.0005535055350551765
2016-09-26,Monday,-0.0004182544846175196,0.0004182544846175196,0.0008365089692350906,0.0003253090435914041,0.00018593408636635722
2016-09-27,Tuesday,-0.000652863271777604,0.000652863271777604,0.001865323633650465,0.0011191941801903527,0.00046685340802987696
2016-09-28,Wednesday,-0.0005565088345778069,0.0005565088345778069,0.00111301766915554,0.00032463015350370217,0.00027833186435965995
2016-09-29,Thursday,0.0007402266944251945,0.0007402266944251945,0.0012028683784408554,0.0004626416840156633,0.0003237143914169849
2016-09-30,Friday,0.0005109862033725321,0.0005109862033725321,0.0016258651925488655,0.000418079620941203,0.0
2016-10-03,Monday,-0.0020360944007403736,0.0020360944007403736,0.0031466913465988287,0.0009254974548820183,0.0015278485115052254
2016-10-04,Tuesday,9.269988412530239e-05,9.269988412530239e-05,0.001019698725376588,0.0002317497103129229,0.0002781512215475068
2016-10-05,Wednesday,-0.0006962818548948979,0.0006962818548948979,0.003481409274474307,0.0002785127419580036,0.00041788549937316066
2016-10-06,Thursday,0.0009291521486642917,0.0009291521486642917,0.001022067363530773,0.0006039488966318451,0.0004179049034174209
2016-10-07,Friday,0.0016220224302530006,0.0016220224302530006,0.005283158772824241,0.0004634349800722859,0.0011580507689457065
2016-10-10,Monday,0.0009723122511344773,0.0009723122511344773,0.0014353180850078817,0.000740809334197623,0.0002313315443693842
2016-10-11,Tuesday,4.6373585605774537e-05,4.6373585605774537e-05,0.0007419773696902087,0.0004173622704508606,0.00023180343069073572
2016-10-12,Wednesday,0.0011253868517302479,0.0011253868517302479,0.00173497139641754,0.0005626934258651239,0.0006092702816702378
2016-10-13,Thursday,-0.00037710945601954204,0.00037710945601954204,0.0016498538700858998,0.0005185255020269119,0.00018866144703322263
2016-10-14,Friday,0.0008419083255377657,0.0008419083255377657,0.0016838166510757026,0.00098222637979406,9.345794392523477e-05
2016-10-17,Monday,0.0006105866328496301,0.0006105866328496301,0.0017378234934949254,0.0007045230379033596,0.0013631022326674458
2016-10-18,Tuesday,0.00042056074766350093,0.00042056074766350093,0.0016822429906542694,0.0010747663551400333,0.0007001493651979107
2016-10-19,Wednesday,0.0003272557269751175,0.0003272557269751175,0.0011687704534829358,9.350163627863672e-05,0.00023373223635014817
2016-10-20,Thursday,-0.0006072212620860107,0.0006072212620860107,0.0023821757204913396,0.001494698491288693,0.0008419870895313153
2016-10-21,Friday,-0.0011245958483669938,0.0011245958483669938,0.003748652827889897,0.0,0.0010777881911903098
2016-10-24,Monday,0.0005120566055303311,0.0005120566055303311,0.000558607206032979,0.00041895540452463464,4.652461151943843e-05
2016-10-25,Tuesday,-0.0001859686642800007,0.0001859686642800007,0.0006043981589102025,4.649216606988915e-05,0.00023245002324490116
2016-10-26,Wednesday,-0.0003278688524589457,0.0003278688524589457,0.0006088992974238663,4.683840749408752e-05,9.369875849141174e-05
2016-10-27,Thursday,0.0005591538138949304,0.0005591538138949304,0.0013046922324216072,0.0,0.0005125337806355379
2016-10-28,Friday,0.00046932932838972263,0.00046932932838972263,0.0028159759703383597,0.00042239639555075037,0.0008451100990656268
2016-10-31,Monday,0.00042243604787595146,0.00042243604787595146,0.0014550574982398604,0.0010326214503637576,0.0006564141035259041
2016-11-01,Tuesday,0.0003759398496239186,0.0003759398496239186,0.0009868421052631952,0.0006109022556390897,0.00023481895458610236
2016-11-02,Wednesday,-0.0001424095699230632,0.0001424095699230632,0.0019462641222823345,0.0008544574195386012,0.0007126567844926157
2016-11-03,Thursday,-9.512032721381569e-05,9.512032721381569e-05,0.0017121658898505909,0.0008560829449252294,0.0007616146230007281
2016-11-04,Friday,0.0009572125969177225,0.0009572125969177225,0.0039245716473628465,0.0,0.0009093084469968815
2016-11-07,Monday,0.0001419177822981066,0.0001419177822981066,0.0003784474194617177,0.000236529637163585,9.458948164964287e-05
2016-11-08,Tuesday,-0.00042263442122547623,0.00042263442122547623,0.0010331063629960033,4.695938013621337e-05,0.00042263442122547623
2016-11-09,Wednesday,0.0037015945330296507,0.0037015945330296507,0.00479309035687177,0.0003321943811692707,0.0037492287978737604
2016-11-10,Thursday,-0.0005971246153139154,0.0005971246153139154,0.0023425657985392994,0.0017454411832253935,0.00115032439147833
2016-11-11,Friday,0.00013865779256772015,0.00013865779256772015,0.0018025513033833184,0.0006008504344610088,0.00023101090371469013
2016-11-14,Monday,0.002168396770472869,0.002168396770472869,0.0029988465974625407,0.0009688581314879485,0.0012445263885687563
2016-11-15,Tuesday,-0.0002303086135421184,0.0002303086135421184,0.0011976047904191198,0.0005988023952095967,0.00041482300884965184
2016-11-16,Wednesday,0.0002758747528621708,0.0002758747528621708,0.0012414363878798188,0.0009655616350177088,0.0005972069092244903
2016-11-17,Thursday,0.0003672082989074621,0.0003672082989074621,0.0012852290461764487,0.0003672082989075731,0.0007806401249024209
2016-11-18,Friday,0.0004112217856162559,0.0004112217856162559,0.0007310609522068746,0.0002741478570773559,0.00013703636031436872
